회사명,거래소코드,회계년도,판매비와관리비(영업비용)(*)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원)
한국유나이티드제약(주),033270,1991/03,276163,
한국유나이티드제약(주),033270,2008/12,54552907,54552907
한국유나이티드제약(주),033270,2009/12,60056187,60056187
한국유나이티드제약(주),033270,2010/12,64307408,64018258
한국유나이티드제약(주),033270,2011/12,60906367,60906367
한국유나이티드제약(주),033270,2012/12,55146523,55146523
한국유나이티드제약(주),033270,2013/12,56964011,56964011
한국유나이티드제약(주),033270,2014/12,60040234,60040234
한국유나이티드제약(주),033270,2015/12,64604556,64604556
한국유나이티드제약(주),033270,2016/12,69711626,69711626
한국유나이티드제약(주),033270,2017/12,80144443,80144443
한국유나이티드제약(주),033270,2018/12,87726136,87726136
한국유나이티드제약(주),033270,2019/12,94108340,94108340
한국유나이티드제약(주),033270,2020/12,85066056,85066056
한국유나이티드제약(주),033270,2007/03,39333949,39333949
한국유나이티드제약(주),033270,2003/03,22235944,
한국전력공사(주),015760,1989/12,247393723,
한국전력공사(주),015760,1991/12,357386135,
한국전력공사(주),015760,1992/12,392296064,
한국전력공사(주),015760,1993/12,440290233,
한국전력공사(주),015760,1994/12,539633998,
한국전력공사(주),015760,1995/12,674542242,
한국전력공사(주),015760,1996/12,833596924,
한국전력공사(주),015760,1997/12,739136809,
한국전력공사(주),015760,1998/12,774360125,
한국전력공사(주),015760,1999/12,834347912,
한국전력공사(주),015760,2000/12,915891050,
한국전력공사(주),015760,2001/12,891023720,
한국전력공사(주),015760,2002/12,940016100,
한국전력공사(주),015760,2003/12,992116485,
한국전력공사(주),015760,1988/12,189242320,
한국전력공사(주),015760,2005/12,1155193609,
한국전력공사(주),015760,2006/12,1201774915,
한국전력공사(주),015760,2007/12,1224705859,1224705859
한국전력공사(주),015760,2008/12,1309859578,1309859578
한국전력공사(주),015760,2009/12,1159597983,1159597983
한국전력공사(주),015760,2010/12,1211825886,1181095000
한국전력공사(주),015760,2011/12,1213539000,1213539000
한국전력공사(주),015760,2012/12,1243005000,1243005000
한국전력공사(주),015760,2013/12,1264647000,1264647000
한국전력공사(주),015760,2014/12,1222453000,1222453000
한국전력공사(주),015760,2015/12,1351663000,1351663000
한국전력공사(주),015760,2016/12,1700278000,1700278000
한국전력공사(주),015760,2017/12,1683502000,1683502000
한국전력공사(주),015760,2018/12,1690970000,1690970000
한국전력공사(주),015760,2019/12,1873675000,1873675000
한국전력공사(주),015760,1990/12,295735029,
한국전력공사(주),015760,2020/12,1808159000,1808159000
한국전력공사(주),015760,2004/12,1061047722,
한국전력기술(주),052690,2001/12,13430549,
한국전력기술(주),052690,2002/12,15613708,
한국전력기술(주),052690,2003/12,17638820,
한국전력기술(주),052690,2004/12,52555232,
한국전력기술(주),052690,2005/12,63591827,
한국전력기술(주),052690,2006/12,62741607,
한국전력기술(주),052690,2007/12,66239319,66239319
한국전력기술(주),052690,2008/12,72875399,72875399
한국전력기술(주),052690,2009/12,71092365,71092365
한국전력기술(주),052690,2010/12,79630534,87819260
한국전력기술(주),052690,2011/12,91981075,91981075
한국전력기술(주),052690,2012/12,104072862,104072862
한국전력기술(주),052690,2013/12,116679026,116679026
한국전력기술(주),052690,2014/12,105625923,105625923
한국전력기술(주),052690,2015/12,126905523,126905523
한국전력기술(주),052690,2016/12,159285835,159285835
한국전력기술(주),052690,2017/12,119224798,119224798
한국전력기술(주),052690,2018/12,115299641,115299641
한국전력기술(주),052690,2019/12,80070192,80070192
한국전력기술(주),052690,2020/12,94020824,94020824
한국전력기술(주),052690,2000/12,13470455,
한국전력기술(주),052690,1999/12,15165379,
한국조선해양(주),009540,1986/12,11707290,
한국조선해양(주),009540,1987/12,11180113,
한국조선해양(주),009540,1988/12,12502571,
한국조선해양(주),009540,1989/12,7870186,
한국조선해양(주),009540,1990/12,10016238,
한국조선해양(주),009540,1991/12,15211483,
한국조선해양(주),009540,1992/12,91595230,
한국조선해양(주),009540,1993/12,83222262,
한국조선해양(주),009540,1994/12,124647475,
한국조선해양(주),009540,1995/12,118664350,
한국조선해양(주),009540,1996/12,343891665,
한국조선해양(주),009540,1997/12,469365881,
한국조선해양(주),009540,1998/12,540634166,
한국조선해양(주),009540,1999/12,525525606,
한국조선해양(주),009540,2000/12,525436478,
한국조선해양(주),009540,2001/12,681312555,
한국조선해양(주),009540,2002/12,619302736,
한국조선해양(주),009540,2003/12,680788615,
한국조선해양(주),009540,2004/12,642042563,
한국조선해양(주),009540,2005/12,624584039,
한국조선해양(주),009540,2006/12,702433590,
한국조선해양(주),009540,2007/12,806197217,806197217
한국조선해양(주),009540,2008/12,938918930,938918930
한국조선해양(주),009540,2009/12,922179896,922179896
한국조선해양(주),009540,2010/12,1230898861,1181210161
한국조선해양(주),009540,2011/12,1234777901,1234777901
한국조선해양(주),009540,2012/12,1527703804,1527703804
한국조선해양(주),009540,2013/12,1371686848,1371686848
한국조선해양(주),009540,2014/12,1333222550,1333222550
한국조선해양(주),009540,2015/12,1762244404,1762244404
한국조선해양(주),009540,2016/12,1757641003,1757641003
한국조선해양(주),009540,2017/12,790650978,790650978
한국조선해양(주),009540,2018/12,652442357,652442357
한국조선해양(주),009540,2019/12,171961641,171961641
한국조선해양(주),009540,2020/12,90960331,90960331
한국조선해양(주),009540,1985/12,13305172,
한국조선해양(주),009540,1984/12,11198300,
한국주강(주),025890,1992/12,650386,
한국주강(주),025890,1993/12,724995,
한국주강(주),025890,1994/12,968233,
한국주강(주),025890,1995/12,1421776,
한국주강(주),025890,1996/12,1926937,
한국주강(주),025890,1997/12,2422219,
한국주강(주),025890,1998/12,,
한국주강(주),025890,1999/12,1816446,
한국주강(주),025890,2000/12,7182985,
한국주강(주),025890,2001/12,2319031,
한국주강(주),025890,2002/12,2477141,
한국주강(주),025890,2003/12,2900439,
한국주강(주),025890,2004/12,2904494,
한국주강(주),025890,2005/12,2947493,
한국주강(주),025890,1991/12,529909,
한국주강(주),025890,1990/12,,
한국주강(주),025890,2008/12,3348548,3348548
한국주강(주),025890,2009/12,3280786,3280786
한국주강(주),025890,2010/12,3270281,3199230
한국주강(주),025890,2011/12,3508647,3508647
한국주강(주),025890,2012/12,3519510,3519510
한국주강(주),025890,2013/12,3703259,3703259
한국주강(주),025890,2014/12,2801713,2801713
한국주강(주),025890,2015/12,2749758,2749758
한국주강(주),025890,2016/12,2277356,2277356
한국주강(주),025890,2017/12,2500078,2500078
한국주강(주),025890,2018/12,2977286,2977286
한국주강(주),025890,2019/12,2727630,2727630
한국주강(주),025890,2020/12,2503227,2503227
한국주강(주),025890,2006/12,2532520,
한국주강(주),025890,2007/12,2837483,2837483
한국주철관공업(주),000970,1984/03,3039594,
한국주철관공업(주),000970,1985/03,3178403,
한국주철관공업(주),000970,1983/03,2378078,
한국주철관공업(주),000970,1987/03,2712332,
한국주철관공업(주),000970,1988/03,2846385,
한국주철관공업(주),000970,1989/03,3104260,
한국주철관공업(주),000970,1990/03,3531194,
한국주철관공업(주),000970,1991/03,4203450,
한국주철관공업(주),000970,1992/03,5590267,
한국주철관공업(주),000970,1993/03,6126189,
한국주철관공업(주),000970,1994/03,6104140,
한국주철관공업(주),000970,1995/03,6047520,
한국주철관공업(주),000970,1996/03,6703015,
한국주철관공업(주),000970,1997/03,7775992,
한국주철관공업(주),000970,1998/03,8369267,
한국주철관공업(주),000970,1999/03,8833069,
한국주철관공업(주),000970,2000/03,9822521,
한국주철관공업(주),000970,2001/03,8783734,
한국주철관공업(주),000970,2002/03,10580213,
한국주철관공업(주),000970,2003/03,9946460,
한국주철관공업(주),000970,2004/03,9443768,
한국주철관공업(주),000970,2005/03,9928033,
한국주철관공업(주),000970,2006/03,9173823,
한국주철관공업(주),000970,2007/03,9374412,9374412
한국주철관공업(주),000970,2008/03,9737435,9737435
한국주철관공업(주),000970,2009/03,10884080,10884080
한국주철관공업(주),000970,2010/03,11306846,11306846
한국주철관공업(주),000970,2011/03,12527718,13257892
한국주철관공업(주),000970,2012/03,14831604,14831604
한국주철관공업(주),000970,2013/03,17045512,17045512
한국주철관공업(주),000970,2014/03,15431475,15431475
한국주철관공업(주),000970,1981/12,1897967,
한국주철관공업(주),000970,2016/03,15406444,15406444
한국주철관공업(주),000970,2017/03,18000276,18000276
한국주철관공업(주),000970,2018/03,16826522,16826522
한국주철관공업(주),000970,2019/03,17634193,17634193
한국주철관공업(주),000970,2020/03,16297343,16297343
한국주철관공업(주),000970,1986/03,2765884,
한국주철관공업(주),000970,2015/03,15429699,15429699
한국지역난방공사,071320,2001/12,17934363,
한국지역난방공사,071320,2002/12,17547852,
한국지역난방공사,071320,2003/12,22310558,
한국지역난방공사,071320,2000/12,16259951,
한국지역난방공사,071320,2005/12,34291975,
한국지역난방공사,071320,2006/12,39892380,
한국지역난방공사,071320,2007/12,46866392,46866392
한국지역난방공사,071320,2008/12,50070452,50070452
한국지역난방공사,071320,2009/12,43031852,43031852
한국지역난방공사,071320,2010/12,47143839,46420748
한국지역난방공사,071320,2011/12,52550131,52550131
한국지역난방공사,071320,2012/12,65393699,65393699
한국지역난방공사,071320,2013/12,76042583,76042583
한국지역난방공사,071320,2014/12,74866547,74866547
한국지역난방공사,071320,2015/12,78071979,78071979
한국지역난방공사,071320,2016/12,78072090,78072090
한국지역난방공사,071320,2017/12,88759525,88759525
한국지역난방공사,071320,2018/12,98684172,98684172
한국지역난방공사,071320,2019/12,103682127,103682127
한국지역난방공사,071320,2020/12,110916028,110916028
한국지역난방공사,071320,2004/12,28289659,
한국지역난방공사,071320,1999/12,13857127,
한국철강(주),104700,2010/12,40847824,43986310
한국철강(주),104700,2011/12,43951274,43951274
한국철강(주),104700,2012/12,49508134,49508134
한국철강(주),104700,2013/12,39353979,39353979
한국철강(주),104700,2014/12,35876649,35876649
한국철강(주),104700,2015/12,37534552,37534552
한국철강(주),104700,2016/12,40031551,40031551
한국철강(주),104700,2017/12,36225124,36225124
한국철강(주),104700,2018/12,37042526,37042526
한국철강(주),104700,2009/12,43845008,43845008
한국철강(주),104700,2020/12,57538976,57538976
한국철강(주),104700,2019/12,34198614,34198614
한국철강(주),104700,2008/12,15699751,15699751
한국콜마(주),161890,2014/12,49970681,49970681
한국콜마(주),161890,2016/12,70315815,70315815
한국콜마(주),161890,2015/12,60809341,60809341
한국콜마(주),161890,2013/03,20676623,20676623
한국콜마(주),161890,2019/12,60004168,60004168
한국콜마(주),161890,2020/12,44778473,44778473
한국콜마(주),161890,2017/12,84392476,84392476
한국콜마(주),161890,2018/12,78479847,78479847
한국콜마홀딩스(주),024720,1993/03,585304,
한국콜마홀딩스(주),024720,1992/03,295437,
한국콜마홀딩스(주),024720,1991/03,179258,
한국콜마홀딩스(주),024720,1996/03,1411460,
한국콜마홀딩스(주),024720,1997/03,2071812,
한국콜마홀딩스(주),024720,1998/03,2181706,
한국콜마홀딩스(주),024720,1999/03,1559029,
한국콜마홀딩스(주),024720,2000/03,2101877,
한국콜마홀딩스(주),024720,2001/03,2250384,
한국콜마홀딩스(주),024720,2002/03,3355206,
한국콜마홀딩스(주),024720,2003/03,4004059,
한국콜마홀딩스(주),024720,2004/03,4271951,
한국콜마홀딩스(주),024720,2005/03,6377257,
한국콜마홀딩스(주),024720,2006/03,9821879,
한국콜마홀딩스(주),024720,1994/03,850114,
한국콜마홀딩스(주),024720,2008/03,13699555,13699555
한국콜마홀딩스(주),024720,2009/03,17336742,17336742
한국콜마홀딩스(주),024720,2010/03,22420264,22420264
한국콜마홀딩스(주),024720,2011/03,29308346,29313683
한국콜마홀딩스(주),024720,2012/03,36772984,36772984
한국콜마홀딩스(주),024720,2013/03,2210374,2210374
한국콜마홀딩스(주),024720,2014/12,8883841,8883841
한국콜마홀딩스(주),024720,2015/12,9150681,9150681
한국콜마홀딩스(주),024720,2016/12,9766964,9766964
한국콜마홀딩스(주),024720,2017/12,15004988,15004988
한국콜마홀딩스(주),024720,1995/03,957283,
한국콜마홀딩스(주),024720,2019/12,22043883,22043883
한국콜마홀딩스(주),024720,2020/12,21838299,21838299
한국콜마홀딩스(주),024720,2018/12,16571290,16571290
한국콜마홀딩스(주),024720,2007/03,11867630,11867630
한국타이어앤테크놀로지(주),161390,2014/12,760635007,760635007
한국타이어앤테크놀로지(주),161390,2015/12,817778682,817778682
한국타이어앤테크놀로지(주),161390,2016/12,807637290,807637290
한국타이어앤테크놀로지(주),161390,2017/12,839616137,839616137
한국타이어앤테크놀로지(주),161390,2018/12,742018900,742018900
한국타이어앤테크놀로지(주),161390,2019/12,714940775,714940775
한국타이어앤테크놀로지(주),161390,2020/12,646224199,646224199
한국타이어앤테크놀로지(주),161390,2013/12,763225998,763225998
한국타이어앤테크놀로지(주),161390,2012/12,269006913,269006913
한국특강(주),007280,1988/12,818096,
한국특강(주),007280,1989/12,907531,
한국특강(주),007280,1990/12,1133153,
한국특강(주),007280,1991/12,715919,
한국특강(주),007280,1987/12,585921,
한국특강(주),007280,1993/12,1898565,
한국특강(주),007280,1994/12,3249673,
한국특강(주),007280,1995/12,4114871,
한국특강(주),007280,1996/12,5140871,
한국특강(주),007280,1997/12,5486758,
한국특강(주),007280,1992/12,1470269,
한국특강(주),007280,1986/12,581561,
한국특강(주),007280,2000/12,6962178,
한국특강(주),007280,2001/12,6680413,
한국특강(주),007280,2002/12,7723037,
한국특강(주),007280,2003/12,9589128,
한국특강(주),007280,2004/12,10106942,
한국특강(주),007280,2005/12,9792712,
한국특강(주),007280,2006/12,11376089,
한국특강(주),007280,2007/12,11387372,11387372
한국특강(주),007280,2008/12,13231739,13231739
한국특강(주),007280,2009/12,15396308,15396308
한국특강(주),007280,2010/12,22751618,22771401
한국특강(주),007280,2011/12,23117827,23117827
한국특강(주),007280,2012/12,21527459,21527459
한국특강(주),007280,2013/12,24680375,24680375
한국특강(주),007280,2014/12,20751718,20751718
한국특강(주),007280,2015/12,15548508,15548508
한국특강(주),007280,2016/12,16127368,16127368
한국특강(주),007280,2017/12,14006232,14006232
한국특강(주),007280,2018/12,13500105,13500105
한국특강(주),007280,2019/12,15337703,15337703
한국특강(주),007280,2020/12,16844969,16844969
한국특강(주),007280,1999/12,5999380,
한국특강(주),007280,1998/12,4428524,
한국프랜지공업(주),010100,1987/12,4432550,
한국프랜지공업(주),010100,1988/12,5254098,
한국프랜지공업(주),010100,1989/12,5853016,
한국프랜지공업(주),010100,1990/12,6769674,
한국프랜지공업(주),010100,1991/12,7793275,
한국프랜지공업(주),010100,1992/12,8736912,
한국프랜지공업(주),010100,1993/12,9061055,
한국프랜지공업(주),010100,1994/12,11560065,
한국프랜지공업(주),010100,1995/12,13735680,
한국프랜지공업(주),010100,1996/12,14967690,
한국프랜지공업(주),010100,1997/12,14567536,
한국프랜지공업(주),010100,1998/12,14096396,
한국프랜지공업(주),010100,1999/12,14460566,
한국프랜지공업(주),010100,2000/12,15521153,
한국프랜지공업(주),010100,2001/12,17613186,
한국프랜지공업(주),010100,2002/12,19964943,
한국프랜지공업(주),010100,2003/12,22116595,
한국프랜지공업(주),010100,2004/12,27077415,
한국프랜지공업(주),010100,2005/12,27290753,
한국프랜지공업(주),010100,2006/12,28013315,
한국프랜지공업(주),010100,2007/12,32167522,32167522
한국프랜지공업(주),010100,2008/12,30828420,30828420
한국프랜지공업(주),010100,2009/12,30403870,29115520
한국프랜지공업(주),010100,2010/12,34429031,34429031
한국프랜지공업(주),010100,2011/12,38518943,38518943
한국프랜지공업(주),010100,2012/12,35615965,35615965
한국프랜지공업(주),010100,2013/12,43731789,43731789
한국프랜지공업(주),010100,2014/12,36630206,36630206
한국프랜지공업(주),010100,2015/12,33561607,33561607
한국프랜지공업(주),010100,2016/12,31457933,31457933
한국프랜지공업(주),010100,2017/12,31081647,31081647
한국프랜지공업(주),010100,2018/12,28497256,28497256
한국프랜지공업(주),010100,2019/12,33923751,33923751
한국프랜지공업(주),010100,2020/12,30489504,30489504
한국프랜지공업(주),010100,1985/12,4514303,
한국프랜지공업(주),010100,1986/12,4336770,
한국항공우주산업(주),047810,2001/12,41944899,
한국항공우주산업(주),047810,2002/12,47558178,
한국항공우주산업(주),047810,2003/12,41929699,
한국항공우주산업(주),047810,2004/12,39334817,
한국항공우주산업(주),047810,2005/12,40206898,
한국항공우주산업(주),047810,2006/12,48531622,
한국항공우주산업(주),047810,2007/12,47329196,47329196
한국항공우주산업(주),047810,2008/12,55981339,55981339
한국항공우주산업(주),047810,2009/12,51024820,51024820
한국항공우주산업(주),047810,2010/12,71086761,70570322
한국항공우주산업(주),047810,2011/12,78453842,78453842
한국항공우주산업(주),047810,2012/12,95656851,95656851
한국항공우주산업(주),047810,2013/12,115695142,115695142
한국항공우주산업(주),047810,2014/12,124688996,124688996
한국항공우주산업(주),047810,2015/12,125715903,125715903
한국항공우주산업(주),047810,2016/12,133784169,133784169
한국항공우주산업(주),047810,2017/12,181660405,181660405
한국항공우주산업(주),047810,2018/12,220007342,220007342
한국항공우주산업(주),047810,2019/12,200134456,200134456
한국항공우주산업(주),047810,2020/12,185644612,185644612
한국항공우주산업(주),047810,2000/12,29341069,
한국항공우주산업(주),047810,1999/12,4990283,
한국화장품(주),123690,2012/12,29728527,29728527
한국화장품(주),123690,2013/12,23466911,23466911
한국화장품(주),123690,2014/12,22428703,22428703
한국화장품(주),123690,2015/12,19559552,19559552
한국화장품(주),123690,2011/12,36409274,36409274
한국화장품(주),123690,2017/12,17490327,17490327
한국화장품(주),123690,2018/12,25136197,25136197
한국화장품(주),123690,2019/12,19850402,19850402
한국화장품(주),123690,2020/12,14386083,14386083
한국화장품(주),123690,2010/12,23965644,34095675
한국화장품(주),123690,2016/12,15831255,15831255
한미반도체(주),042700,2001/12,8532617,
한미반도체(주),042700,2002/12,7181765,
한미반도체(주),042700,2003/12,9656005,
한미반도체(주),042700,2004/12,11244950,
한미반도체(주),042700,2000/12,13164686,
한미반도체(주),042700,2006/12,16231758,
한미반도체(주),042700,2007/12,19696278,19696278
한미반도체(주),042700,2008/12,20138011,20138011
한미반도체(주),042700,2009/12,18317740,18317740
한미반도체(주),042700,2010/12,26747465,26289661
한미반도체(주),042700,1999/12,7799442,
한미반도체(주),042700,2012/12,29378587,29378587
한미반도체(주),042700,2013/12,32260385,32260385
한미반도체(주),042700,2014/12,37400118,37400118
한미반도체(주),042700,2015/12,31193356,31193356
한미반도체(주),042700,2016/12,35350465,35350465
한미반도체(주),042700,2017/12,36148005,36148005
한미반도체(주),042700,2018/12,40741541,40741541
한미반도체(주),042700,2019/12,35755472,35755472
한미반도체(주),042700,2020/12,44434682,44434682
한미반도체(주),042700,2005/12,13990216,
한미반도체(주),042700,2011/12,28036246,28036246
한미사이언스(주),008930,1987/12,6631098,
한미사이언스(주),008930,1988/12,7712724,
한미사이언스(주),008930,1989/12,9220101,
한미사이언스(주),008930,1990/12,11963788,
한미사이언스(주),008930,1991/12,14314320,
한미사이언스(주),008930,1992/12,15577565,
한미사이언스(주),008930,1993/12,15435112,
한미사이언스(주),008930,1994/12,20480309,
한미사이언스(주),008930,1995/12,25336922,
한미사이언스(주),008930,1996/12,27446596,
한미사이언스(주),008930,1997/12,32263603,
한미사이언스(주),008930,1986/12,4789579,
한미사이언스(주),008930,1999/12,30956166,
한미사이언스(주),008930,2000/12,47601044,
한미사이언스(주),008930,2001/12,62648275,
한미사이언스(주),008930,2002/12,90892215,
한미사이언스(주),008930,2003/12,107049893,
한미사이언스(주),008930,2004/12,152891867,
한미사이언스(주),008930,2005/12,186622346,
한미사이언스(주),008930,2006/12,221594750,
한미사이언스(주),008930,2007/12,255216732,255216732
한미사이언스(주),008930,2008/12,274900336,274900336
한미사이언스(주),008930,2009/12,301027295,301027295
한미사이언스(주),008930,2010/12,165731900,6582600
한미사이언스(주),008930,2011/12,12122382,12122382
한미사이언스(주),008930,2012/12,13865311,13865311
한미사이언스(주),008930,2013/12,15595864,15595864
한미사이언스(주),008930,2014/12,16106020,16106020
한미사이언스(주),008930,2015/12,21518313,21518313
한미사이언스(주),008930,1985/12,4059389,
한미사이언스(주),008930,2017/12,21519071,21519071
한미사이언스(주),008930,2018/12,20923707,20923707
한미사이언스(주),008930,2019/12,24776839,24776839
한미사이언스(주),008930,2020/12,23759916,23759916
한미사이언스(주),008930,2016/12,21120146,21120146
한미사이언스(주),008930,1998/12,28243996,
한미약품(주),128940,2012/12,260968653,260968653
한미약품(주),128940,2013/12,251625758,251625758
한미약품(주),128940,2014/12,279403252,279403252
한미약품(주),128940,2015/12,574865295,574865295
한미약품(주),128940,2016/12,310934179,310934179
한미약품(주),128940,2017/12,310202491,310202491
한미약품(주),128940,2018/12,322758062,322758062
한미약품(주),128940,2019/12,372412549,372412549
한미약품(주),128940,2020/12,393047253,393047253
한미약품(주),128940,2011/12,251725736,251725736
한미약품(주),128940,2010/12,172161384,176054432
한성기업(주),003680,1987/12,9001674,
한성기업(주),003680,1988/12,9808934,
한성기업(주),003680,1989/12,8910539,
한성기업(주),003680,1990/12,11683029,
한성기업(주),003680,1991/12,12588805,
한성기업(주),003680,1992/12,13526766,
한성기업(주),003680,1993/12,13011091,
한성기업(주),003680,1994/12,17705273,
한성기업(주),003680,1995/12,18330470,
한성기업(주),003680,1996/12,21552420,
한성기업(주),003680,1997/12,25129331,
한성기업(주),003680,1998/12,17862492,
한성기업(주),003680,1999/12,17898595,
한성기업(주),003680,2000/12,18480466,
한성기업(주),003680,2001/12,20595804,
한성기업(주),003680,2002/12,27840512,
한성기업(주),003680,1986/12,6397941,
한성기업(주),003680,2004/12,30558594,
한성기업(주),003680,2005/12,31259303,
한성기업(주),003680,2006/12,29427242,
한성기업(주),003680,2007/12,31906761,31906761
한성기업(주),003680,2008/12,32801003,32801003
한성기업(주),003680,2009/12,30763339,30763339
한성기업(주),003680,2010/12,36644919,35971276
한성기업(주),003680,2011/12,38864708,38864708
한성기업(주),003680,2012/12,41554447,41554447
한성기업(주),003680,2013/12,44504277,44504277
한성기업(주),003680,1985/12,4871357,
한성기업(주),003680,2015/12,44226051,44226051
한성기업(주),003680,2016/12,45887007,45887007
한성기업(주),003680,2017/12,47964990,47964990
한성기업(주),003680,2018/12,40955952,40955952
한성기업(주),003680,2019/12,47752716,47752716
한성기업(주),003680,2003/12,31572260,
한성기업(주),003680,2020/12,38309881,38309881
한성기업(주),003680,2014/12,46498606,46498606
한세실업(주),105630,2011/12,82793461,82793461
한세실업(주),105630,2012/12,100351506,100351506
한세실업(주),105630,2013/12,113551972,113551972
한세실업(주),105630,2014/12,120314305,120314305
한세실업(주),105630,2015/12,136166384,136166384
한세실업(주),105630,2016/12,132596209,132596209
한세실업(주),105630,2017/12,124458989,124458989
한세실업(주),105630,2018/12,131587580,131587580
한세실업(주),105630,2019/12,131769611,131769611
한세실업(주),105630,2020/12,133758143,133758143
한세실업(주),105630,2010/12,82891345,83071800
한세실업(주),105630,2009/12,72114581,72114581
한세엠케이(주),069640,2002/12,22986263,
한세엠케이(주),069640,2003/12,50611247,
한세엠케이(주),069640,2001/12,16833035,
한세엠케이(주),069640,2000/12,8348248,
한세엠케이(주),069640,2006/12,90664418,
한세엠케이(주),069640,2004/12,56797709,
한세엠케이(주),069640,2008/12,89571948,89571948
한세엠케이(주),069640,2009/12,95559391,95559391
한세엠케이(주),069640,2010/12,113895134,112922282
한세엠케이(주),069640,2011/12,126809646,126809646
한세엠케이(주),069640,2012/12,135204159,135204159
한세엠케이(주),069640,2013/12,134976107,134976107
한세엠케이(주),069640,2014/12,135375938,135375938
한세엠케이(주),069640,2015/12,143045536,143045536
한세엠케이(주),069640,2016/12,145060941,145060941
한세엠케이(주),069640,2017/12,145467135,145467135
한세엠케이(주),069640,2018/12,142289822,142289822
한세엠케이(주),069640,2019/12,136912047,136912047
한세엠케이(주),069640,2020/12,98993993,98993993
한세엠케이(주),069640,2005/12,71226576,
한세엠케이(주),069640,2007/12,87083799,87083799
한세예스24홀딩스(주),016450,1995/12,3175727,
한세예스24홀딩스(주),016450,1996/12,4353159,
한세예스24홀딩스(주),016450,1997/12,5871855,
한세예스24홀딩스(주),016450,1998/12,10666027,
한세예스24홀딩스(주),016450,1999/12,14293536,
한세예스24홀딩스(주),016450,2000/12,19052712,
한세예스24홀딩스(주),016450,2001/12,23441758,
한세예스24홀딩스(주),016450,2002/12,28461653,
한세예스24홀딩스(주),016450,2003/12,32780608,
한세예스24홀딩스(주),016450,2004/12,43708397,
한세예스24홀딩스(주),016450,2005/12,43054828,
한세예스24홀딩스(주),016450,2006/12,46563195,
한세예스24홀딩스(주),016450,2007/12,53671974,53671974
한세예스24홀딩스(주),016450,2008/12,64915429,64915429
한세예스24홀딩스(주),016450,2009/12,1993374,1993374
한세예스24홀딩스(주),016450,2010/12,2117481,2122234
한세예스24홀딩스(주),016450,2011/12,2145721,2145721
한세예스24홀딩스(주),016450,2012/12,2177118,2177118
한세예스24홀딩스(주),016450,2013/12,2415716,2415716
한세예스24홀딩스(주),016450,2014/12,2832728,2832728
한세예스24홀딩스(주),016450,2015/12,3297202,3297202
한세예스24홀딩스(주),016450,2016/12,2993877,2993877
한세예스24홀딩스(주),016450,2017/12,4191314,4191314
한세예스24홀딩스(주),016450,2018/12,8158787,8158787
한세예스24홀딩스(주),016450,2019/12,5655050,5655050
한세예스24홀딩스(주),016450,2020/12,5487073,5487073
한세예스24홀딩스(주),016450,1993/12,2392182,
한세예스24홀딩스(주),016450,1994/12,3101378,
한솔로지스틱스(주),009180,1988/12,3231831,
한솔로지스틱스(주),009180,1989/12,3585567,
한솔로지스틱스(주),009180,1990/12,3507983,
한솔로지스틱스(주),009180,1991/12,3135240,
한솔로지스틱스(주),009180,1992/12,2633750,
한솔로지스틱스(주),009180,1993/12,2219064,
한솔로지스틱스(주),009180,1994/12,1862579,
한솔로지스틱스(주),009180,1995/12,1078652,
한솔로지스틱스(주),009180,1996/12,722892,
한솔로지스틱스(주),009180,1997/12,15362880,
한솔로지스틱스(주),009180,1998/12,17399026,
한솔로지스틱스(주),009180,1999/12,25389255,
한솔로지스틱스(주),009180,2000/12,38446842,
한솔로지스틱스(주),009180,2001/12,43790751,
한솔로지스틱스(주),009180,2002/12,30674617,
한솔로지스틱스(주),009180,2003/12,20748944,
한솔로지스틱스(주),009180,2004/12,15607122,
한솔로지스틱스(주),009180,2005/12,12552999,
한솔로지스틱스(주),009180,2006/12,13420945,
한솔로지스틱스(주),009180,2007/12,12926930,12926930
한솔로지스틱스(주),009180,2008/12,16006354,16006354
한솔로지스틱스(주),009180,2009/12,18530858,18530858
한솔로지스틱스(주),009180,2010/12,17738497,17666120
한솔로지스틱스(주),009180,2011/12,18186277,18186277
한솔로지스틱스(주),009180,2012/12,19602360,19602360
한솔로지스틱스(주),009180,2013/12,19855911,19855911
한솔로지스틱스(주),009180,2014/12,19055804,19055804
한솔로지스틱스(주),009180,2015/12,18512981,18512981
한솔로지스틱스(주),009180,2016/12,18503481,18503481
한솔로지스틱스(주),009180,2017/12,18452599,18452599
한솔로지스틱스(주),009180,2018/12,19204083,19204083
한솔로지스틱스(주),009180,2019/12,20181493,20181493
한솔로지스틱스(주),009180,2020/12,19844171,19844171
한솔로지스틱스(주),009180,1987/12,3040212,
한솔로지스틱스(주),009180,1986/12,2225154,
한솔제지(주),213500,2017/12,192841457,192841457
한솔제지(주),213500,2018/12,166811516,166811516
한솔제지(주),213500,2019/12,174979886,174979886
한솔제지(주),213500,2020/12,172784267,172784267
한솔제지(주),213500,2016/12,176018881,176018881
한솔제지(주),213500,2015/12,175097866,175097866
한솔테크닉스(주),004710,1987/12,1589919,
한솔테크닉스(주),004710,1988/12,1796539,
한솔테크닉스(주),004710,1989/12,2117453,
한솔테크닉스(주),004710,1990/12,2588630,
한솔테크닉스(주),004710,1991/12,2940136,
