회사명,거래소코드,회계년도,매출액(영업수익)(*)(천원),매출액(수익)(*)(IFRS)(천원)
아시아나아이디티(주),267850,2006/12,141127065,
아시아나아이디티(주),267850,2007/12,192870936,
아시아나아이디티(주),267850,2008/12,240647929,
아시아나아이디티(주),267850,2009/12,245138083,
아시아나아이디티(주),267850,2010/12,291093084,291093084
아시아나아이디티(주),267850,2011/12,320993145,320993145
아시아나아이디티(주),267850,2012/12,243406012,243406012
아시아나아이디티(주),267850,2013/12,231482677,231482677
아시아나아이디티(주),267850,2014/12,230013712,230013712
아시아나아이디티(주),267850,2005/12,100054441,
아시아나아이디티(주),267850,2016/12,256480231,256480231
아시아나아이디티(주),267850,2017/12,260336335,260336335
아시아나아이디티(주),267850,2018/12,244021772,244021772
아시아나아이디티(주),267850,2019/12,246147141,246147141
아시아나아이디티(주),267850,2020/12,195855075,195855075
아시아나아이디티(주),267850,2015/12,240000707,240000707
아시아나아이디티(주),267850,2004/12,74430445,
아시아나항공(주),020560,1992/12,343369817,
아시아나항공(주),020560,1993/12,522226330,
아시아나항공(주),020560,1994/12,794798686,
아시아나항공(주),020560,1995/12,1053747786,
아시아나항공(주),020560,1996/12,1205492298,
아시아나항공(주),020560,1997/12,1364312655,
아시아나항공(주),020560,1998/12,1536880635,
아시아나항공(주),020560,1999/12,1784876754,
아시아나항공(주),020560,2000/12,2097142108,
아시아나항공(주),020560,2001/12,2218133335,
아시아나항공(주),020560,2002/12,2573648927,
아시아나항공(주),020560,2003/12,2506129241,
아시아나항공(주),020560,2004/12,2992119457,
아시아나항공(주),020560,2005/12,3067842113,
아시아나항공(주),020560,2006/12,3451527505,
아시아나항공(주),020560,2007/12,3650492214,3650492214
아시아나항공(주),020560,2008/12,4261459573,4261459573
아시아나항공(주),020560,2009/12,3887226820,3887226820
아시아나항공(주),020560,2010/12,5072612854,5039478819
아시아나항공(주),020560,2011/12,5331003266,5331003266
아시아나항공(주),020560,2012/12,5638068844,5638068844
아시아나항공(주),020560,2013/12,5463294739,5463294739
아시아나항공(주),020560,2014/12,5552678452,5552678452
아시아나항공(주),020560,2015/12,5204308625,5204308625
아시아나항공(주),020560,2016/12,5401372841,5401372841
아시아나항공(주),020560,2017/12,5788844197,5788844197
아시아나항공(주),020560,2018/12,6201229298,6201229298
아시아나항공(주),020560,2019/12,5924465030,5924465030
아시아나항공(주),020560,2020/12,3559873869,3559873869
아시아나항공(주),020560,1991/12,210407616,
아시아나항공(주),020560,1990/12,107994249,
아이에스동서(주),010780,1987/12,44508475,
아이에스동서(주),010780,1988/12,55220269,
아이에스동서(주),010780,1989/12,74619215,
아이에스동서(주),010780,1990/12,100927022,
아이에스동서(주),010780,1991/12,125144533,
아이에스동서(주),010780,1992/12,126830657,
아이에스동서(주),010780,1993/12,132212555,
아이에스동서(주),010780,1994/12,138786735,
아이에스동서(주),010780,1995/12,185930301,
아이에스동서(주),010780,1996/12,200442240,
아이에스동서(주),010780,1997/12,174441339,
아이에스동서(주),010780,1998/12,166819169,
아이에스동서(주),010780,1999/12,148324212,
아이에스동서(주),010780,2000/12,155759042,
아이에스동서(주),010780,2001/12,142796182,
아이에스동서(주),010780,2002/12,171405811,
아이에스동서(주),010780,2003/12,159468446,
아이에스동서(주),010780,2004/12,141861274,
아이에스동서(주),010780,2005/12,146890138,
아이에스동서(주),010780,2006/12,153521535,
아이에스동서(주),010780,2007/12,175135956,175135956
아이에스동서(주),010780,2008/12,160220928,160220928
아이에스동서(주),010780,2009/12,299737723,299737723
아이에스동서(주),010780,2010/12,367772787,367772787
아이에스동서(주),010780,2011/12,376867126,376867126
아이에스동서(주),010780,2012/12,527221717,527221717
아이에스동서(주),010780,2013/12,564608916,564608916
아이에스동서(주),010780,2014/12,664247895,664247895
아이에스동서(주),010780,2015/12,780108971,780108971
아이에스동서(주),010780,2016/12,1538978855,1538978855
아이에스동서(주),010780,2017/12,1651678799,1651678799
아이에스동서(주),010780,2018/12,1525427316,1525427316
아이에스동서(주),010780,2019/12,789731521,789731521
아이에스동서(주),010780,2020/12,931924053,931924053
아이에스동서(주),010780,1986/12,40111834,
아이에스동서(주),010780,1985/12,36739253,
애경산업(주),018250,2001/12,268985375,
애경산업(주),018250,2002/12,270191176,
애경산업(주),018250,1999/12,237271540,
애경산업(주),018250,2004/12,274351393,
애경산업(주),018250,2005/12,278408333,
애경산업(주),018250,2006/12,272215321,
애경산업(주),018250,2007/12,296688424,
애경산업(주),018250,2008/12,323847545,
애경산업(주),018250,2009/12,338259157,
애경산업(주),018250,2000/12,261651853,
애경산업(주),018250,2011/12,349368493,
애경산업(주),018250,2012/12,342162615,
애경산업(주),018250,2013/12,359483858,
애경산업(주),018250,2014/12,406945001,
애경산업(주),018250,2015/12,459429794,459429794
애경산업(주),018250,2016/12,506779883,506779883
애경산업(주),018250,2017/12,629574911,629574911
애경산업(주),018250,2018/12,697333018,697333018
애경산업(주),018250,2019/12,698096024,698096024
애경산업(주),018250,2020/12,583711079,583711079
애경산업(주),018250,2010/12,345593649,
애경산업(주),018250,2003/12,261426253,
애경유화(주),161000,2014/12,944152738,944152738
애경유화(주),161000,2015/12,746340396,746340396
애경유화(주),161000,2016/12,725561490,725561490
애경유화(주),161000,2017/12,784131827,784131827
애경유화(주),161000,2018/12,863420792,863420792
애경유화(주),161000,2019/12,807463497,807463497
애경유화(주),161000,2020/12,718100007,718100007
애경유화(주),161000,2013/12,975934857,975934857
애경유화(주),161000,2012/12,320522671,320522671
에스비에스미디어홀딩스(주),101060,2010/12,39928960,13650517
에스비에스미디어홀딩스(주),101060,2008/12,24244997,24244997
에스비에스미디어홀딩스(주),101060,2012/12,17009947,17009947
에스비에스미디어홀딩스(주),101060,2013/12,15939270,15939270
에스비에스미디어홀딩스(주),101060,2014/12,17074750,17074750
에스비에스미디어홀딩스(주),101060,2009/12,30554638,30554638
에스비에스미디어홀딩스(주),101060,2016/12,13698932,13698932
에스비에스미디어홀딩스(주),101060,2017/12,9649040,9649040
에스비에스미디어홀딩스(주),101060,2018/12,3126534,3126534
에스비에스미디어홀딩스(주),101060,2019/12,3768285,3768285
에스비에스미디어홀딩스(주),101060,2020/12,4904621,4904621
에스비에스미디어홀딩스(주),101060,2015/12,14577376,14577376
에스비에스미디어홀딩스(주),101060,2011/12,13713557,13713557
에스엘(주),005850,1989/03,32166197,
에스엘(주),005850,1990/03,35807240,
에스엘(주),005850,1991/03,43150630,
에스엘(주),005850,1992/03,53639576,
에스엘(주),005850,1988/03,31233126,
에스엘(주),005850,1994/03,83812919,
에스엘(주),005850,1995/03,107315209,
에스엘(주),005850,1996/03,127897306,
에스엘(주),005850,1997/03,141155637,
에스엘(주),005850,1998/03,126073559,
에스엘(주),005850,1999/03,140424896,
에스엘(주),005850,2000/03,175351486,
에스엘(주),005850,2001/03,197427397,
에스엘(주),005850,2002/03,201014676,
에스엘(주),005850,2003/03,251743123,
에스엘(주),005850,2004/03,270922494,
에스엘(주),005850,2005/03,314788036,
에스엘(주),005850,2006/03,289643942,
에스엘(주),005850,2007/03,286247974,286247974
에스엘(주),005850,2008/03,327038117,327038117
에스엘(주),005850,2009/03,321605513,321605513
에스엘(주),005850,2010/03,353467335,353467335
에스엘(주),005850,2011/03,525578544,525578544
에스엘(주),005850,2012/12,578105017,578105017
에스엘(주),005850,2013/12,577337584,577337584
에스엘(주),005850,2014/12,561760086,561760086
에스엘(주),005850,2015/12,593583766,593583766
에스엘(주),005850,2016/12,638836988,638836988
에스엘(주),005850,2017/12,720851055,720851055
에스엘(주),005850,2018/12,735139558,735139558
에스엘(주),005850,2019/12,1407091294,1407091294
에스엘(주),005850,2020/12,1739395060,1739395060
에스엘(주),005850,1993/03,69317006,
에스엘(주),005850,1987/03,21399693,
에스케이(주),034730,2001/12,754305388,
에스케이(주),034730,2002/12,884251213,
에스케이(주),034730,2003/12,872316565,
에스케이(주),034730,2004/12,938817436,
에스케이(주),034730,2005/12,1002667585,
에스케이(주),034730,2006/12,1107909900,
에스케이(주),034730,2007/12,1160945660,1160945660
에스케이(주),034730,2008/12,1275185478,1275185478
에스케이(주),034730,2009/12,1312563188,1312563188
에스케이(주),034730,2000/12,572973627,
에스케이(주),034730,1999/12,366002013,
에스케이(주),034730,2012/12,1528627922,1528627922
에스케이(주),034730,2013/12,1805743164,1805743164
에스케이(주),034730,2014/12,1974143344,1974143344
에스케이(주),034730,2015/12,2065032000,2065032000
에스케이(주),034730,2016/12,3113719000,3113719000
에스케이(주),034730,2017/12,2477840000,2477840000
에스케이(주),034730,2018/12,2672412000,2672412000
에스케이(주),034730,2019/12,3245516000,3245516000
에스케이(주),034730,2020/12,3473984000,3473984000
에스케이(주),034730,2010/12,1475223452,1475223452
에스케이(주),034730,2011/12,1619101478,1619101478
에스케이가스(주),018670,1988/12,117133173,
에스케이가스(주),018670,1989/12,140763960,
에스케이가스(주),018670,1990/12,221016591,
에스케이가스(주),018670,1991/12,271354337,
에스케이가스(주),018670,1992/12,315951590,
에스케이가스(주),018670,1987/12,226194,
에스케이가스(주),018670,1994/12,444891374,
에스케이가스(주),018670,1995/12,554139669,
에스케이가스(주),018670,1996/12,703877844,
에스케이가스(주),018670,1997/12,921817802,
에스케이가스(주),018670,1998/12,1232406782,
에스케이가스(주),018670,1999/12,1183123832,
에스케이가스(주),018670,2000/12,1768564420,
에스케이가스(주),018670,2001/12,1840996631,
에스케이가스(주),018670,2002/12,1826817670,
에스케이가스(주),018670,2003/12,1936879889,
에스케이가스(주),018670,2004/12,1860926218,
에스케이가스(주),018670,2005/12,2081783828,
에스케이가스(주),018670,2006/12,2510127503,
에스케이가스(주),018670,2007/12,3343432723,3343432723
에스케이가스(주),018670,2008/12,5576937479,5576937479
에스케이가스(주),018670,2009/12,4449785192,4449785192
에스케이가스(주),018670,2010/12,4943136740,4943136740
에스케이가스(주),018670,2011/12,5470288720,5470288720
에스케이가스(주),018670,2012/12,5090631429,5090631429
에스케이가스(주),018670,2013/12,4196769654,4196769654
에스케이가스(주),018670,2014/12,4313542450,4313542450
에스케이가스(주),018670,1986/12,0,
에스케이가스(주),018670,2016/12,3366245664,3366245664
에스케이가스(주),018670,2017/12,4151828216,4151828216
에스케이가스(주),018670,2018/12,4808642481,4808642481
에스케이가스(주),018670,2019/12,3973394871,3973394871
에스케이가스(주),018670,2020/12,3631780357,3631780357
에스케이가스(주),018670,1993/12,382249490,
에스케이가스(주),018670,2015/12,2826941690,2826941690
에스케이네트웍스(주),001740,1982/12,1199952804,
에스케이네트웍스(주),001740,1984/12,1493883604,
에스케이네트웍스(주),001740,1985/12,1652947235,
에스케이네트웍스(주),001740,1986/12,1723051888,
에스케이네트웍스(주),001740,1987/12,1734149851,
에스케이네트웍스(주),001740,1988/12,1736173173,
에스케이네트웍스(주),001740,1989/12,1631459238,
에스케이네트웍스(주),001740,1990/12,2034949278,
에스케이네트웍스(주),001740,1991/12,2352245136,
에스케이네트웍스(주),001740,1992/12,2639257625,
에스케이네트웍스(주),001740,1993/12,3029427559,
에스케이네트웍스(주),001740,1994/12,3469614534,
에스케이네트웍스(주),001740,1995/12,4046086418,
에스케이네트웍스(주),001740,1996/12,4687345272,
에스케이네트웍스(주),001740,1997/12,5997498294,
에스케이네트웍스(주),001740,1998/12,7232331681,
에스케이네트웍스(주),001740,1999/12,7672559857,
에스케이네트웍스(주),001740,2000/12,14020670047,
에스케이네트웍스(주),001740,2001/12,18036332352,
에스케이네트웍스(주),001740,2002/12,18822125086,
에스케이네트웍스(주),001740,2003/12,12649529234,
에스케이네트웍스(주),001740,2004/12,13613718718,
에스케이네트웍스(주),001740,2005/12,14879511553,
에스케이네트웍스(주),001740,2006/12,15784019149,
에스케이네트웍스(주),001740,2007/12,17686274023,17686274023
에스케이네트웍스(주),001740,2008/12,21897444115,21897444115
에스케이네트웍스(주),001740,2009/12,21190407487,21190407487
에스케이네트웍스(주),001740,2010/12,23493766486,23523724352
에스케이네트웍스(주),001740,2011/12,26224418960,26224418960
에스케이네트웍스(주),001740,2012/12,25511199449,25511199449
에스케이네트웍스(주),001740,2013/12,23739620447,23739620447
에스케이네트웍스(주),001740,2014/12,20460418440,20460418440
에스케이네트웍스(주),001740,2015/12,18681721369,18681721369
에스케이네트웍스(주),001740,2016/12,17333736978,17333736978
에스케이네트웍스(주),001740,2017/12,13613184000,13613184000
에스케이네트웍스(주),001740,2018/12,12409359000,12409359000
에스케이네트웍스(주),001740,2019/12,10574129000,10574129000
에스케이네트웍스(주),001740,2020/12,8062953000,8062953000
에스케이네트웍스(주),001740,1983/12,1258240376,
에스케이네트웍스(주),001740,1981/12,1017950252,
에스케이디스커버리(주),006120,1983/12,160048739,
에스케이디스커버리(주),006120,1984/12,174006040,
에스케이디스커버리(주),006120,1985/12,175361747,
에스케이디스커버리(주),006120,1986/12,190586845,
에스케이디스커버리(주),006120,1987/12,211807212,
에스케이디스커버리(주),006120,1988/12,274225883,
에스케이디스커버리(주),006120,1989/12,346409000,
에스케이디스커버리(주),006120,1990/12,386161712,
에스케이디스커버리(주),006120,1991/12,440227112,
에스케이디스커버리(주),006120,1992/12,513839454,
에스케이디스커버리(주),006120,1993/12,561721491,
에스케이디스커버리(주),006120,1994/12,666114188,
에스케이디스커버리(주),006120,1995/12,857397190,
에스케이디스커버리(주),006120,1996/12,672526813,
에스케이디스커버리(주),006120,1997/12,745144484,
에스케이디스커버리(주),006120,1998/12,851280258,
에스케이디스커버리(주),006120,1999/12,741591402,
에스케이디스커버리(주),006120,2000/12,833327392,
에스케이디스커버리(주),006120,2001/12,747341613,
에스케이디스커버리(주),006120,2002/12,781989562,
에스케이디스커버리(주),006120,2003/12,852970322,
에스케이디스커버리(주),006120,2004/12,1044847914,
에스케이디스커버리(주),006120,2005/12,1086033972,
에스케이디스커버리(주),006120,2006/12,872457140,
에스케이디스커버리(주),006120,2007/12,1009285438,1009285438
에스케이디스커버리(주),006120,2008/12,1086405211,1086405211
에스케이디스커버리(주),006120,2009/12,1276454588,1276454588
에스케이디스커버리(주),006120,2010/12,1334514622,1334514622
에스케이디스커버리(주),006120,2011/12,1546107695,1546107695
에스케이디스커버리(주),006120,2012/12,1476191493,1476191493
에스케이디스커버리(주),006120,2013/12,1484565401,1484565401
에스케이디스커버리(주),006120,2014/12,1232853528,1232853528
에스케이디스커버리(주),006120,2015/12,1039863882,1039863882
에스케이디스커버리(주),006120,2016/12,1146625579,1146625579
에스케이디스커버리(주),006120,2017/12,16556123,16556123
에스케이디스커버리(주),006120,2018/12,15265064,15265064
에스케이디스커버리(주),006120,2019/12,24968480,24968480
에스케이디스커버리(주),006120,1982/12,153261458,
에스케이디스커버리(주),006120,2020/12,21009783,21009783
에스케이디스커버리(주),006120,1981/12,175836082,
에스케이디앤디(주),210980,2008/12,90423029,
에스케이디앤디(주),210980,2009/12,77470801,
에스케이디앤디(주),210980,2010/12,87320202,
에스케이디앤디(주),210980,2011/12,93236146,
에스케이디앤디(주),210980,2012/12,159589269,
에스케이디앤디(주),210980,2007/12,101811693,
에스케이디앤디(주),210980,2014/12,174859397,174859397
에스케이디앤디(주),210980,2015/12,231300372,231300372
에스케이디앤디(주),210980,2016/12,277311332,277311332
에스케이디앤디(주),210980,2017/12,329931250,329931250
에스케이디앤디(주),210980,2018/12,555534240,555534240
에스케이디앤디(주),210980,2019/12,356862251,356862251
에스케이디앤디(주),210980,2020/12,547882611,547882611
에스케이디앤디(주),210980,2013/12,130093512,
에스케이디앤디(주),210980,2006/12,55405324,
에스케이렌터카(주),068400,2001/12,39002503,
에스케이렌터카(주),068400,2000/12,33770427,
에스케이렌터카(주),068400,2003/12,73625518,
에스케이렌터카(주),068400,2004/12,91997613,
에스케이렌터카(주),068400,2005/12,110625208,
에스케이렌터카(주),068400,2006/12,144053807,
에스케이렌터카(주),068400,2007/12,196323955,196323955
에스케이렌터카(주),068400,1999/12,28683554,
에스케이렌터카(주),068400,2009/12,254017317,254017317
에스케이렌터카(주),068400,2010/12,270926014,340987229
에스케이렌터카(주),068400,2011/12,363586742,363586742
에스케이렌터카(주),068400,2012/12,373312720,373312720
에스케이렌터카(주),068400,2013/12,443528022,443528022
에스케이렌터카(주),068400,2014/12,492211906,492211906
에스케이렌터카(주),068400,2015/12,510633263,510633263
에스케이렌터카(주),068400,2016/12,544644476,544644476
에스케이렌터카(주),068400,2017/12,591543123,591543123
에스케이렌터카(주),068400,2018/12,603999912,603999912
에스케이렌터카(주),068400,2019/12,640883399,640883399
에스케이렌터카(주),068400,2020/12,863535691,863535691
에스케이렌터카(주),068400,2002/12,57168100,
에스케이렌터카(주),068400,2008/12,251214479,251214479
에스케이바이오사이언스(주),302440,2020/12,225610785,225610785
에스케이바이오사이언스(주),302440,2018/12,88173588,88173588
에스케이바이오사이언스(주),302440,2019/12,183937702,183937702
에스케이바이오팜(주),326030,2012/12,49230585,49230585
에스케이바이오팜(주),326030,2013/12,57098022,57098022
에스케이바이오팜(주),326030,2011/12,35021547,35021547
에스케이바이오팜(주),326030,2016/12,70457,70457
에스케이바이오팜(주),326030,2017/12,0,0
에스케이바이오팜(주),326030,2018/12,1068700,1068700
에스케이바이오팜(주),326030,2019/12,123814229,123814229
에스케이바이오팜(주),326030,2020/12,63013129,63013129
에스케이바이오팜(주),326030,2015/12,11951032,11951032
에스케이바이오팜(주),326030,2014/12,70759552,70759552
에스케이씨(주),011790,1986/12,191482182,
에스케이씨(주),011790,1987/12,221604757,
에스케이씨(주),011790,1988/12,277313133,
에스케이씨(주),011790,1989/12,314791600,
에스케이씨(주),011790,1990/12,359810277,
에스케이씨(주),011790,1991/12,415618298,
에스케이씨(주),011790,1992/12,474085942,
에스케이씨(주),011790,1993/12,491612620,
에스케이씨(주),011790,1994/12,538911104,
에스케이씨(주),011790,1995/12,626487254,
에스케이씨(주),011790,1996/12,670407114,
에스케이씨(주),011790,1997/12,681988657,
에스케이씨(주),011790,1998/12,715244157,
에스케이씨(주),011790,1999/12,592668924,
에스케이씨(주),011790,2000/12,584981394,
에스케이씨(주),011790,2001/12,675465618,
에스케이씨(주),011790,2002/12,1173577131,
에스케이씨(주),011790,2003/12,1331344373,
에스케이씨(주),011790,2004/12,1326276348,
에스케이씨(주),011790,2005/12,1409023730,
에스케이씨(주),011790,2006/12,1211821044,
에스케이씨(주),011790,2007/12,848059002,848059002
에스케이씨(주),011790,2008/12,1018550425,1018550425
에스케이씨(주),011790,2009/12,1207891306,1207891306
에스케이씨(주),011790,2010/12,1463267274,1465137067
에스케이씨(주),011790,2011/12,1687461201,1687461201
에스케이씨(주),011790,2012/12,1760998038,1760998038
에스케이씨(주),011790,2013/12,1851143652,1851143652
에스케이씨(주),011790,2014/12,1899152025,1899152025
에스케이씨(주),011790,2015/12,1616227687,1616227687
에스케이씨(주),011790,1985/12,120696856,
에스케이씨(주),011790,2017/12,1403473051,1403473051
에스케이씨(주),011790,2018/12,1415180089,1415180089
에스케이씨(주),011790,2019/12,1229900590,1229900590
에스케이씨(주),011790,2020/12,556765066,556765066
에스케이씨(주),011790,2016/12,1380829846,1380829846
에스케이씨(주),011790,1984/12,100674492,
에스케이아이이테크놀로지(주),361610,2019/12,263037075,263037075
에스케이아이이테크놀로지(주),361610,2020/12,460271672,460271672
에스케이케미칼(주),285130,2019/12,1184206016,1184206016
에스케이케미칼(주),285130,2020/12,921133614,921133614
에스케이케미칼(주),285130,2018/12,1205342468,1205342468
에스케이케미칼(주),285130,2017/12,81690752,81690752
에스케이텔레콤(주),017670,1990/12,71835082,
에스케이텔레콤(주),017670,1991/12,147318512,
에스케이텔레콤(주),017670,1992/12,258313636,
에스케이텔레콤(주),017670,1993/12,428144338,
에스케이텔레콤(주),017670,1994/12,782936209,
에스케이텔레콤(주),017670,1995/12,1322540388,
에스케이텔레콤(주),017670,1996/12,2676024891,
에스케이텔레콤(주),017670,1997/12,3512004888,
에스케이텔레콤(주),017670,1998/12,3545160002,
에스케이텔레콤(주),017670,1999/12,4284872919,
에스케이텔레콤(주),017670,2000/12,5760944953,
에스케이텔레콤(주),017670,2001/12,6227127322,
에스케이텔레콤(주),017670,1989/12,36294683,
에스케이텔레콤(주),017670,2003/12,9520244079,
에스케이텔레콤(주),017670,2004/12,9703680842,
에스케이텔레콤(주),017670,2005/12,10161128637,
에스케이텔레콤(주),017670,2006/12,10650952431,
에스케이텔레콤(주),017670,2007/12,11285900130,11285900130
에스케이텔레콤(주),017670,2008/12,11674662258,11674662258
에스케이텔레콤(주),017670,2009/12,12101184389,12101184389
에스케이텔레콤(주),017670,2010/12,12459990018,12514520922
에스케이텔레콤(주),017670,2011/12,12551255630,12551255630
에스케이텔레콤(주),017670,2012/12,12332719444,12332719444
에스케이텔레콤(주),017670,2013/12,12860379475,12860379475
에스케이텔레콤(주),017670,2014/12,13012644000,13012644000
에스케이텔레콤(주),017670,2015/12,12556979000,12556979000
에스케이텔레콤(주),017670,2016/12,12350479000,12350479000
에스케이텔레콤(주),017670,2017/12,12468035000,12468035000
에스케이텔레콤(주),017670,1988/12,12120206,
에스케이텔레콤(주),017670,2019/12,11416215000,11416215000
에스케이텔레콤(주),017670,2020/12,11746630000,11746630000
에스케이텔레콤(주),017670,2002/12,8634048790,
에스케이텔레콤(주),017670,2018/12,11705639000,11705639000
에스케이하이닉스(주),000660,1991/12,817726098,
에스케이하이닉스(주),000660,1992/12,1057988722,
에스케이하이닉스(주),000660,1993/12,1264113848,
에스케이하이닉스(주),000660,1994/12,2085051600,
에스케이하이닉스(주),000660,1995/12,3902128732,
에스케이하이닉스(주),000660,1996/12,3167240523,
에스케이하이닉스(주),000660,1997/12,3490984321,
에스케이하이닉스(주),000660,1998/12,4417146093,
에스케이하이닉스(주),000660,1999/12,6011990484,
에스케이하이닉스(주),000660,2000/12,8902434832,
에스케이하이닉스(주),000660,2001/12,3983461368,
에스케이하이닉스(주),000660,2002/12,3000070061,
에스케이하이닉스(주),000660,2003/12,3620425810,
에스케이하이닉스(주),000660,2004/12,5864353000,
에스케이하이닉스(주),000660,2005/12,5753365445,
에스케이하이닉스(주),000660,2006/12,7569201963,
에스케이하이닉스(주),000660,2007/12,8433754559,8433754559
에스케이하이닉스(주),000660,2008/12,6495367052,6495367052
에스케이하이닉스(주),000660,2009/12,7521457770,7521457770
에스케이하이닉스(주),000660,2010/12,11973426000,11973426000
에스케이하이닉스(주),000660,2011/12,10188162000,10188162000
에스케이하이닉스(주),000660,2012/12,10001783000,10001783000
에스케이하이닉스(주),000660,2013/12,13896309000,13896309000
에스케이하이닉스(주),000660,2014/12,16893716000,16893716000
에스케이하이닉스(주),000660,2015/12,18780792000,18780792000
에스케이하이닉스(주),000660,2016/12,16733111000,16733111000
에스케이하이닉스(주),000660,2017/12,29718939000,29718939000
에스케이하이닉스(주),000660,2018/12,40324651000,40324651000
에스케이하이닉스(주),000660,2019/12,25320755000,25320755000
에스케이하이닉스(주),000660,2020/12,30524987000,30524987000
에스케이하이닉스(주),000660,1989/12,538344741,
에스케이하이닉스(주),000660,1990/12,592096804,
에쓰-오일(주),010950,1987/12,706610848,
에쓰-오일(주),010950,1988/12,662054499,
에쓰-오일(주),010950,1989/12,640289833,
에쓰-오일(주),010950,1990/12,821736317,
에쓰-오일(주),010950,1991/12,1813924406,
에쓰-오일(주),010950,1992/12,2042854627,
에쓰-오일(주),010950,1993/12,2078354131,
에쓰-오일(주),010950,1994/12,2415401031,
에쓰-오일(주),010950,1995/12,3474312530,
에쓰-오일(주),010950,1996/12,4461242531,
에쓰-오일(주),010950,1997/12,5320743365,
에쓰-오일(주),010950,1998/12,5968910464,
에쓰-오일(주),010950,1999/12,5751575289,
에쓰-오일(주),010950,2000/12,8083286502,
에쓰-오일(주),010950,2001/12,7623770802,
에쓰-오일(주),010950,2002/12,7396316381,
에쓰-오일(주),010950,2003/12,7904061273,
에쓰-오일(주),010950,2004/12,10688705171,
에쓰-오일(주),010950,2005/12,12232327032,
에쓰-오일(주),010950,2006/12,14555900028,
에쓰-오일(주),010950,2007/12,15218720293,15218720293
에쓰-오일(주),010950,2008/12,23000290510,23000290510
에쓰-오일(주),010950,2009/12,17423951000,17423951000
에쓰-오일(주),010950,2010/12,20529523000,20511068000
에쓰-오일(주),010950,2011/12,31913863000,31913863000
에쓰-오일(주),010950,2012/12,34723291000,34723291000
에쓰-오일(주),010950,2013/12,31158528000,31158528000
에쓰-오일(주),010950,2014/12,28557562000,28557562000
에쓰-오일(주),010950,2015/12,17890272000,17890272000
에쓰-오일(주),010950,2016/12,16321843000,16321843000
에쓰-오일(주),010950,2017/12,20891340000,20891340000
에쓰-오일(주),010950,2018/12,25463122000,25463122000
에쓰-오일(주),010950,2019/12,24393980000,24393980000
에쓰-오일(주),010950,2020/12,16735504000,16735504000
에쓰-오일(주),010950,1986/12,709389315,
에쓰-오일(주),010950,1985/12,884667984,
에쓰씨엔지니어링(주),023960,1986/12,28326045,
에쓰씨엔지니어링(주),023960,1987/12,52139249,
에쓰씨엔지니어링(주),023960,1988/12,56450123,
에쓰씨엔지니어링(주),023960,1989/12,50434093,
에쓰씨엔지니어링(주),023960,1990/12,42850199,
에쓰씨엔지니어링(주),023960,1991/12,38109165,
에쓰씨엔지니어링(주),023960,1992/12,25241260,
에쓰씨엔지니어링(주),023960,1993/12,37570345,
에쓰씨엔지니어링(주),023960,1994/12,51080753,
에쓰씨엔지니어링(주),023960,1995/12,68452304,
에쓰씨엔지니어링(주),023960,1996/12,63767357,
에쓰씨엔지니어링(주),023960,1997/12,73319738,
에쓰씨엔지니어링(주),023960,1998/12,50275967,
에쓰씨엔지니어링(주),023960,1999/12,84895580,
에쓰씨엔지니어링(주),023960,2000/12,70198683,
에쓰씨엔지니어링(주),023960,2001/12,84226721,
에쓰씨엔지니어링(주),023960,2002/12,106613524,
에쓰씨엔지니어링(주),023960,2003/12,110042667,
에쓰씨엔지니어링(주),023960,2004/12,122527396,
에쓰씨엔지니어링(주),023960,2005/12,46926646,
에쓰씨엔지니어링(주),023960,2006/12,96354450,
에쓰씨엔지니어링(주),023960,2007/12,48243669,48243669
에쓰씨엔지니어링(주),023960,2008/12,74808165,74808165
에쓰씨엔지니어링(주),023960,2009/12,64598050,64598050
에쓰씨엔지니어링(주),023960,2010/12,52280233,52280233
에쓰씨엔지니어링(주),023960,2011/12,96446551,96446551
에쓰씨엔지니어링(주),023960,2012/12,39220930,39220930
에쓰씨엔지니어링(주),023960,2013/12,78791216,78791216
에쓰씨엔지니어링(주),023960,2014/12,50088871,50088871
에쓰씨엔지니어링(주),023960,2015/12,144148044,144148044
에쓰씨엔지니어링(주),023960,2016/12,91064415,91064415
에쓰씨엔지니어링(주),023960,2017/12,96990710,96990710
에쓰씨엔지니어링(주),023960,2018/12,118564793,118564793
에쓰씨엔지니어링(주),023960,2019/12,58736694,58736694
에쓰씨엔지니어링(주),023960,2020/12,72469645,72469645
에쓰씨엔지니어링(주),023960,1985/12,16404565,
에쓰씨엔지니어링(주),023960,1984/12,22884749,
에어부산(주),298690,2009/12,72054159,
에어부산(주),298690,2010/12,120762955,
에어부산(주),298690,2011/12,177621920,
에어부산(주),298690,2012/12,220767773,
에어부산(주),298690,2013/12,277931956,
에어부산(주),298690,2014/12,350981042,
에어부산(주),298690,2015/12,377963857,377963857
에어부산(주),298690,2016/12,442997246,442997246
에어부산(주),298690,2017/12,561656711,561656711
에어부산(주),298690,2018/12,653567219,653567219
에어부산(주),298690,2019/12,633183493,633183493
에어부산(주),298690,2020/12,189917868,189917868
에어부산(주),298690,2008/12,5854800,
에어부산(주),298690,2007/12,0,
에이치디씨(주),012630,1990/12,732201828,
에이치디씨(주),012630,1991/12,1070560418,
에이치디씨(주),012630,1992/12,1181622985,
에이치디씨(주),012630,1994/12,1184094207,
에이치디씨(주),012630,1993/12,1100263675,
