회사명,거래소코드,회계년도,보통주자본금(천원),보통주자본금(IFRS)(천원)
한국조선해양(주),009540,1994/12,215849980,
한국조선해양(주),009540,1995/12,215849980,
한국조선해양(주),009540,1996/12,215849980,
한국조선해양(주),009540,1997/12,215849980,
한국조선해양(주),009540,1998/12,215849980,
한국조선해양(주),009540,1999/12,380000000,
한국조선해양(주),009540,2000/12,380000000,
한국조선해양(주),009540,2001/12,380000000,
한국조선해양(주),009540,2002/12,380000000,
한국조선해양(주),009540,2003/12,380000000,
한국조선해양(주),009540,2004/12,380000000,
한국조선해양(주),009540,2005/12,380000000,
한국조선해양(주),009540,2006/12,380000000,
한국조선해양(주),009540,2007/12,380000000,380000000
한국조선해양(주),009540,2008/12,380000000,380000000
한국조선해양(주),009540,2009/12,380000000,380000000
한국조선해양(주),009540,2010/12,380000000,380000000
한국조선해양(주),009540,2011/12,380000000,380000000
한국조선해양(주),009540,2012/12,380000000,380000000
한국조선해양(주),009540,2013/12,380000000,380000000
한국조선해양(주),009540,2014/12,380000000,380000000
한국조선해양(주),009540,2015/12,380000000,380000000
한국조선해양(주),009540,2016/12,380000000,380000000
한국조선해양(주),009540,2017/12,283327130,283327130
한국조선해양(주),009540,2018/12,353865580,353865580
한국조선해양(주),009540,2019/12,353865580,353865580
한국조선해양(주),009540,2020/12,353865580,353865580
한국조선해양(주),009540,1985/12,169700000,
한국조선해양(주),009540,1984/12,168700000,
한국주강(주),025890,1992/12,200000,
한국주강(주),025890,1993/12,200000,
한국주강(주),025890,1994/12,2180000,
한국주강(주),025890,1995/12,3000000,
한국주강(주),025890,1996/12,3300000,
한국주강(주),025890,1997/12,4800000,
한국주강(주),025890,1998/12,,
한국주강(주),025890,1999/12,5280000,
한국주강(주),025890,2000/12,5280000,
한국주강(주),025890,2001/12,5389270,
한국주강(주),025890,2002/12,5389270,
한국주강(주),025890,2003/12,5389270,
한국주강(주),025890,2004/12,5389270,
한국주강(주),025890,2005/12,5389270,
한국주강(주),025890,1991/12,200000,
한국주강(주),025890,1990/12,,
한국주강(주),025890,2008/12,5389270,5389270
한국주강(주),025890,2009/12,5389270,5389270
한국주강(주),025890,2010/12,5654630,5654630
한국주강(주),025890,2011/12,5654630,5654630
한국주강(주),025890,2012/12,5654630,5654630
한국주강(주),025890,2013/12,5654630,5654630
한국주강(주),025890,2014/12,5654630,5654630
한국주강(주),025890,2015/12,5654630,5654630
한국주강(주),025890,2016/12,5654630,5654630
한국주강(주),025890,2017/12,5654630,5654630
한국주강(주),025890,2018/12,5654630,5654630
한국주강(주),025890,2019/12,5654630,5654630
한국주강(주),025890,2020/12,5654629,5654629
한국주강(주),025890,2006/12,5389270,
한국주강(주),025890,2007/12,5389270,5389270
한국주철관공업(주),000970,1984/03,2990000,
한국주철관공업(주),000970,1985/03,2990000,
한국주철관공업(주),000970,1983/03,2300000,
한국주철관공업(주),000970,1987/03,2990000,
한국주철관공업(주),000970,1988/03,4000000,
한국주철관공업(주),000970,1989/03,5000000,
한국주철관공업(주),000970,1990/03,5000000,
한국주철관공업(주),000970,1991/03,5000000,
한국주철관공업(주),000970,1992/03,6000000,
한국주철관공업(주),000970,1993/03,6000000,
한국주철관공업(주),000970,1994/03,6000000,
한국주철관공업(주),000970,1995/03,6000000,
한국주철관공업(주),000970,1996/03,6000000,
한국주철관공업(주),000970,1997/03,6000000,
한국주철관공업(주),000970,1998/03,6000000,
한국주철관공업(주),000970,1999/03,6000000,
한국주철관공업(주),000970,2000/03,10000000,
한국주철관공업(주),000970,2001/03,10000000,
한국주철관공업(주),000970,2002/03,12000000,
한국주철관공업(주),000970,2003/03,12000000,
한국주철관공업(주),000970,2004/03,12000000,
한국주철관공업(주),000970,2005/03,12000000,
한국주철관공업(주),000970,2006/03,12000000,
한국주철관공업(주),000970,2007/03,12000000,12000000
한국주철관공업(주),000970,2008/03,12000000,12000000
한국주철관공업(주),000970,2009/03,12000000,12000000
한국주철관공업(주),000970,2010/03,12000000,12000000
한국주철관공업(주),000970,2011/03,12000000,12000000
한국주철관공업(주),000970,2012/03,12000000,12000000
한국주철관공업(주),000970,2013/03,12000000,12000000
한국주철관공업(주),000970,2014/03,12000000,12000000
한국주철관공업(주),000970,1981/12,2300000,
한국주철관공업(주),000970,2016/03,12000000,12000000
한국주철관공업(주),000970,2017/03,12000000,12000000
한국주철관공업(주),000970,2018/03,12000000,12000000
한국주철관공업(주),000970,2019/03,12000000,12000000
한국주철관공업(주),000970,2020/03,12000000,12000000
한국주철관공업(주),000970,1986/03,2990000,
한국주철관공업(주),000970,2015/03,12000000,12000000
한국지역난방공사,071320,2001/12,43418720,
한국지역난방공사,071320,2002/12,43418720,
한국지역난방공사,071320,2003/12,43418720,
한국지역난방공사,071320,2000/12,21709360,
한국지역난방공사,071320,2005/12,43418720,
한국지역난방공사,071320,2006/12,43418720,
한국지역난방공사,071320,2007/12,43418720,43418720
한국지역난방공사,071320,2008/12,43418720,43418720
한국지역난방공사,071320,2009/12,43418720,43418720
한국지역난방공사,071320,2010/12,57893720,57893720
한국지역난방공사,071320,2011/12,57893720,57893720
한국지역난방공사,071320,2012/12,57893720,57893720
한국지역난방공사,071320,2013/12,57893720,57893720
한국지역난방공사,071320,2014/12,57893720,57893720
한국지역난방공사,071320,2015/12,57893720,57893720
한국지역난방공사,071320,2016/12,57893720,57893720
한국지역난방공사,071320,2017/12,57893720,57893720
한국지역난방공사,071320,2018/12,57893720,57893720
한국지역난방공사,071320,2019/12,57893720,57893720
한국지역난방공사,071320,2020/12,57893720,57893720
한국지역난방공사,071320,2004/12,43418720,
한국지역난방공사,071320,1999/12,21709360,
한국철강(주),104700,2010/12,46050000,46050000
한국철강(주),104700,2011/12,46050000,46050000
한국철강(주),104700,2012/12,46050000,46050000
한국철강(주),104700,2013/12,46050000,46050000
한국철강(주),104700,2014/12,46050000,46050000
한국철강(주),104700,2015/12,46050000,46050000
한국철강(주),104700,2016/12,46050000,46050000
한국철강(주),104700,2017/12,46050000,46050000
한국철강(주),104700,2018/12,46050000,46050000
한국철강(주),104700,2009/12,46050000,46050000
한국철강(주),104700,2020/12,46050000,46050000
한국철강(주),104700,2019/12,46050000,46050000
한국철강(주),104700,2008/12,46050000,46050000
한국콜마(주),161890,2014/12,10550076,10550076
한국콜마(주),161890,2016/12,10550076,10550076
한국콜마(주),161890,2015/12,10550076,10550076
한국콜마(주),161890,2013/03,9741886,9741886
한국콜마(주),161890,2019/12,11440590,11440590
한국콜마(주),161890,2020/12,11440590,11440590
한국콜마(주),161890,2017/12,10552231,10552231
한국콜마(주),161890,2018/12,11173349,11173349
한국콜마홀딩스(주),024720,1993/03,2000000,
한국콜마홀딩스(주),024720,1992/03,1617500,
한국콜마홀딩스(주),024720,1991/03,1050000,
한국콜마홀딩스(주),024720,1996/03,2000000,
한국콜마홀딩스(주),024720,1997/03,3000000,
한국콜마홀딩스(주),024720,1998/03,3000000,
한국콜마홀딩스(주),024720,1999/03,3000000,
한국콜마홀딩스(주),024720,2000/03,5000000,
한국콜마홀딩스(주),024720,2001/03,5000000,
한국콜마홀딩스(주),024720,2002/03,7000000,
한국콜마홀딩스(주),024720,2003/03,8550000,
한국콜마홀딩스(주),024720,2004/03,8550000,
한국콜마홀딩스(주),024720,2005/03,8970000,
한국콜마홀딩스(주),024720,2006/03,9418500,
한국콜마홀딩스(주),024720,1994/03,2000000,
한국콜마홀딩스(주),024720,2008/03,10813033,10813033
한국콜마홀딩스(주),024720,2009/03,10813033,10813033
한국콜마홀딩스(주),024720,2010/03,13418102,13418102
한국콜마홀딩스(주),024720,2011/03,14432424,14432424
한국콜마홀딩스(주),024720,2012/03,14432424,14432424
한국콜마홀딩스(주),024720,2013/03,8195965,8195965
한국콜마홀딩스(주),024720,2014/12,8195965,8195965
한국콜마홀딩스(주),024720,2015/12,8374468,8374468
한국콜마홀딩스(주),024720,2016/12,8374468,8374468
한국콜마홀딩스(주),024720,2017/12,8374468,8374468
한국콜마홀딩스(주),024720,1995/03,2000000,
한국콜마홀딩스(주),024720,2019/12,8969483,8969483
한국콜마홀딩스(주),024720,2020/12,9288360,9288360
한국콜마홀딩스(주),024720,2018/12,8969483,8969483
한국콜마홀딩스(주),024720,2007/03,10255220,10255220
한국타이어앤테크놀로지(주),161390,2014/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2015/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2016/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2017/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2018/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2019/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2020/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2013/12,61937535,61937535
한국타이어앤테크놀로지(주),161390,2012/12,61937535,61937535
한국특강(주),007280,1988/12,3000000,
한국특강(주),007280,1989/12,5000000,
한국특강(주),007280,1990/12,5000000,
한국특강(주),007280,1991/12,5000000,
한국특강(주),007280,1987/12,580000,
한국특강(주),007280,1993/12,5000000,
한국특강(주),007280,1994/12,5000000,
한국특강(주),007280,1995/12,5000000,
한국특강(주),007280,1996/12,5000000,
한국특강(주),007280,1997/12,5000000,
한국특강(주),007280,1992/12,5000000,
한국특강(주),007280,1986/12,580000,
한국특강(주),007280,2000/12,5000000,
한국특강(주),007280,2001/12,5000000,
한국특강(주),007280,2002/12,5000000,
한국특강(주),007280,2003/12,5000000,
한국특강(주),007280,2004/12,5000000,
한국특강(주),007280,2005/12,5000000,
한국특강(주),007280,2006/12,5000000,
한국특강(주),007280,2007/12,5000000,5000000
한국특강(주),007280,2008/12,5000000,5000000
한국특강(주),007280,2009/12,5000000,5000000
한국특강(주),007280,2010/12,5000000,5000000
한국특강(주),007280,2011/12,5000000,5000000
한국특강(주),007280,2012/12,5000000,5000000
한국특강(주),007280,2013/12,5000000,5000000
한국특강(주),007280,2014/12,5000000,5000000
한국특강(주),007280,2015/12,5000000,5000000
한국특강(주),007280,2016/12,9010439,9010439
한국특강(주),007280,2017/12,9010439,9010439
한국특강(주),007280,2018/12,16176745,16176745
한국특강(주),007280,2019/12,16176745,16176745
한국특강(주),007280,2020/12,26621238,26621238
한국특강(주),007280,1999/12,5000000,
한국특강(주),007280,1998/12,5000000,
한국프랜지공업(주),010100,1987/12,4000000,
한국프랜지공업(주),010100,1988/12,6300000,
한국프랜지공업(주),010100,1989/12,6760000,
한국프랜지공업(주),010100,1990/12,6760000,
한국프랜지공업(주),010100,1991/12,6760000,
한국프랜지공업(주),010100,1992/12,8788000,
한국프랜지공업(주),010100,1993/12,8788000,
한국프랜지공업(주),010100,1994/12,8788000,
한국프랜지공업(주),010100,1995/12,8788000,
한국프랜지공업(주),010100,1996/12,13533520,
한국프랜지공업(주),010100,1997/12,13533520,
한국프랜지공업(주),010100,1998/12,13533520,
한국프랜지공업(주),010100,1999/12,13533520,
한국프랜지공업(주),010100,2000/12,13533520,
한국프랜지공업(주),010100,2001/12,13533520,
한국프랜지공업(주),010100,2002/12,20300280,
한국프랜지공업(주),010100,2003/12,20300280,
한국프랜지공업(주),010100,2004/12,30450420,
한국프랜지공업(주),010100,2005/12,30450420,
한국프랜지공업(주),010100,2006/12,30450420,
한국프랜지공업(주),010100,2007/12,30450420,30450420
한국프랜지공업(주),010100,2008/12,30450420,30450420
한국프랜지공업(주),010100,2009/12,30450420,30450420
한국프랜지공업(주),010100,2010/12,30450420,30450420
한국프랜지공업(주),010100,2011/12,30450420,30450420
한국프랜지공업(주),010100,2012/12,30450420,30450420
한국프랜지공업(주),010100,2013/12,30450420,30450420
한국프랜지공업(주),010100,2014/12,30450420,30450420
한국프랜지공업(주),010100,2015/12,30450420,30450420
한국프랜지공업(주),010100,2016/12,30450420,30450420
한국프랜지공업(주),010100,2017/12,30450420,30450420
한국프랜지공업(주),010100,2018/12,30450420,30450420
한국프랜지공업(주),010100,2019/12,30450420,30450420
한국프랜지공업(주),010100,2020/12,30450420,30450420
한국프랜지공업(주),010100,1985/12,1800000,
한국프랜지공업(주),010100,1986/12,1800000,
한국항공우주산업(주),047810,2001/12,389400000,
한국항공우주산업(주),047810,2002/12,389400000,
한국항공우주산업(주),047810,2003/12,389400000,
한국항공우주산업(주),047810,2004/12,389400000,
한국항공우주산업(주),047810,2005/12,389400000,
한국항공우주산업(주),047810,2006/12,397169645,
한국항공우주산업(주),047810,2007/12,397169645,397169645
한국항공우주산업(주),047810,2008/12,397169645,397169645
한국항공우주산업(주),047810,2009/12,397169645,397169645
한국항공우주산업(주),047810,2010/12,397169645,397169645
한국항공우주산업(주),047810,2011/12,487375535,487375535
한국항공우주산업(주),047810,2012/12,487375535,487375535
한국항공우주산업(주),047810,2013/12,487375535,487375535
한국항공우주산업(주),047810,2014/12,487375535,487375535
한국항공우주산업(주),047810,2015/12,487375535,487375535
한국항공우주산업(주),047810,2016/12,487375535,487375535
한국항공우주산업(주),047810,2017/12,487375535,487375535
한국항공우주산업(주),047810,2018/12,487375535,487375535
한국항공우주산업(주),047810,2019/12,487375535,487375535
한국항공우주산업(주),047810,2020/12,487375535,487375535
한국항공우주산업(주),047810,2000/12,289200000,
한국항공우주산업(주),047810,1999/12,289200000,
한국화장품(주),123690,2012/12,8034000,8034000
한국화장품(주),123690,2013/12,8034000,8034000
한국화장품(주),123690,2014/12,8034000,8034000
한국화장품(주),123690,2015/12,8034000,8034000
한국화장품(주),123690,2011/12,8034000,8034000
한국화장품(주),123690,2017/12,8034000,8034000
한국화장품(주),123690,2018/12,8034000,8034000
한국화장품(주),123690,2019/12,8034000,8034000
한국화장품(주),123690,2020/12,8034000,8034000
한국화장품(주),123690,2010/12,8034000,8034000
한국화장품(주),123690,2016/12,8034000,8034000
한미반도체(주),042700,2001/12,6300000,
한미반도체(주),042700,2002/12,6300000,
한미반도체(주),042700,2003/12,6300000,
한미반도체(주),042700,2004/12,6300000,
한미반도체(주),042700,2000/12,6300000,
한미반도체(주),042700,2006/12,12000000,
한미반도체(주),042700,2007/12,12000000,12000000
한미반도체(주),042700,2008/12,12682581,12682581
한미반도체(주),042700,2009/12,12716421,12716421
한미반도체(주),042700,2010/12,12716421,12716421
한미반도체(주),042700,1999/12,4150000,
한미반도체(주),042700,2012/12,12716421,12716421
한미반도체(주),042700,2013/12,12716421,12716421
한미반도체(주),042700,2014/12,12716421,12716421
한미반도체(주),042700,2015/12,12716421,12716421
한미반도체(주),042700,2016/12,12716421,12716421
한미반도체(주),042700,2017/12,12716421,12716421
한미반도체(주),042700,2018/12,12716421,12716421
한미반도체(주),042700,2019/12,12716421,12716421
한미반도체(주),042700,2020/12,12716421,12716421
한미반도체(주),042700,2005/12,7411765,
한미반도체(주),042700,2011/12,12716421,12716421
한미사이언스(주),008930,1987/12,1900000,
한미사이언스(주),008930,1988/12,2900000,
한미사이언스(주),008930,1989/12,3600000,
한미사이언스(주),008930,1990/12,4760000,
한미사이언스(주),008930,1991/12,5000000,
한미사이언스(주),008930,1992/12,6800000,
한미사이언스(주),008930,1993/12,8600000,
한미사이언스(주),008930,1994/12,9800000,
한미사이언스(주),008930,1995/12,11000000,
한미사이언스(주),008930,1996/12,11202575,
한미사이언스(주),008930,1997/12,11202575,
한미사이언스(주),008930,1986/12,1300000,
한미사이언스(주),008930,1999/12,13690225,
한미사이언스(주),008930,2000/12,16089680,
한미사이언스(주),008930,2001/12,16856448,
한미사이언스(주),008930,2002/12,16856448,
한미사이언스(주),008930,2003/12,16856448,
한미사이언스(주),008930,2004/12,17686350,
한미사이언스(주),008930,2005/12,18888648,
한미사이언스(주),008930,2006/12,19794895,
한미사이언스(주),008930,2007/12,20746233,20746233
한미사이언스(주),008930,2008/12,21744925,21744925
한미사이언스(주),008930,2009/12,22782180,22782180
한미사이언스(주),008930,2010/12,22577190,22577190
한미사이언스(주),008930,2011/12,23683220,23683220
한미사이언스(주),008930,2012/12,24831698,24831698
한미사이언스(주),008930,2013/12,26024796,26024796
한미사이언스(주),008930,2014/12,27277490,27277490
한미사이언스(주),008930,2015/12,28592762,28592762
한미사이언스(주),008930,1985/12,1300000,
한미사이언스(주),008930,2017/12,31139937,31139937
한미사이언스(주),008930,2018/12,31749634,31749634
한미사이언스(주),008930,2019/12,32371430,32371430
한미사이언스(주),008930,2020/12,33005575,33005575
한미사이언스(주),008930,2016/12,29145155,29145155
한미사이언스(주),008930,1998/12,13421790,
한미약품(주),128940,2012/12,19718190,19718190
한미약품(주),128940,2013/12,20702790,20702790
한미약품(주),128940,2014/12,24361305,24361305
한미약품(주),128940,2015/12,25577273,25577273
한미약품(주),128940,2016/12,26087778,26087778
한미약품(주),128940,2017/12,27908630,27908630
한미약품(주),128940,2018/12,28464228,28464228
한미약품(주),128940,2019/12,29030460,29030460
한미약품(주),128940,2020/12,29607573,29607573
한미약품(주),128940,2011/12,18780153,18780153
한미약품(주),128940,2010/12,17886350,17886350
한성기업(주),003680,1987/12,3800000,
한성기업(주),003680,1988/12,10000000,
한성기업(주),003680,1989/12,10000000,
한성기업(주),003680,1990/12,10000000,
한성기업(주),003680,1991/12,10000000,
한성기업(주),003680,1992/12,10000000,
한성기업(주),003680,1993/12,10000000,
한성기업(주),003680,1994/12,14500000,
한성기업(주),003680,1995/12,14500000,
한성기업(주),003680,1996/12,14500000,
한성기업(주),003680,1997/12,14874940,
한성기업(주),003680,1998/12,14874940,
한성기업(주),003680,1999/12,17394940,
한성기업(주),003680,2000/12,19322920,
한성기업(주),003680,2001/12,22173920,
한성기업(주),003680,2002/12,23491855,
한성기업(주),003680,1986/12,1500000,
한성기업(주),003680,2004/12,24382950,
한성기업(주),003680,2005/12,25876195,
한성기업(주),003680,2006/12,25876195,
한성기업(주),003680,2007/12,25876195,25876195
한성기업(주),003680,2008/12,25876195,25876195
한성기업(주),003680,2009/12,26885235,26885235
한성기업(주),003680,2010/12,26885235,26885235
한성기업(주),003680,2011/12,27389755,27389755
한성기업(주),003680,2012/12,27389755,27389755
한성기업(주),003680,2013/12,27389755,27389755
한성기업(주),003680,1985/12,1500000,
한성기업(주),003680,2015/12,27389755,27389755
한성기업(주),003680,2016/12,27389755,27389755
한성기업(주),003680,2017/12,27389755,27389755
한성기업(주),003680,2018/12,29669355,29669355
한성기업(주),003680,2019/12,30853780,30853780
한성기업(주),003680,2003/12,23491855,
한성기업(주),003680,2020/12,31047575,31047575
한성기업(주),003680,2014/12,27389755,27389755
한세실업(주),105630,2011/12,20000000,20000000
한세실업(주),105630,2012/12,20000000,20000000
한세실업(주),105630,2013/12,20000000,20000000
한세실업(주),105630,2014/12,20000000,20000000
한세실업(주),105630,2015/12,20000000,20000000
한세실업(주),105630,2016/12,20000000,20000000
한세실업(주),105630,2017/12,20000000,20000000
한세실업(주),105630,2018/12,20000000,20000000
한세실업(주),105630,2019/12,20000000,20000000
한세실업(주),105630,2020/12,20000000,20000000
한세실업(주),105630,2010/12,15000000,15000000
한세실업(주),105630,2009/12,15000000,15000000
한세엠케이(주),069640,2002/12,0,
한세엠케이(주),069640,2003/12,2800000,
한세엠케이(주),069640,2001/12,2000000,
한세엠케이(주),069640,2000/12,2000000,
한세엠케이(주),069640,2006/12,2800000,
한세엠케이(주),069640,2004/12,2800000,
한세엠케이(주),069640,2008/12,2800000,2800000
한세엠케이(주),069640,2009/12,2800000,2800000
한세엠케이(주),069640,2010/12,2800000,2800000
한세엠케이(주),069640,2011/12,4000000,4000000
한세엠케이(주),069640,2012/12,4000000,4000000
한세엠케이(주),069640,2013/12,6000000,6000000
한세엠케이(주),069640,2014/12,6129904,6129904
한세엠케이(주),069640,2015/12,6324758,6324758
한세엠케이(주),069640,2016/12,6454661,6454661
한세엠케이(주),069640,2017/12,6454661,6454661
한세엠케이(주),069640,2018/12,6454661,6454661
한세엠케이(주),069640,2019/12,6454661,6454661
한세엠케이(주),069640,2020/12,6454661,6454661
한세엠케이(주),069640,2005/12,2800000,
한세엠케이(주),069640,2007/12,2800000,2800000
한세예스24홀딩스(주),016450,1995/12,1100000,
한세예스24홀딩스(주),016450,1996/12,3107300,
한세예스24홀딩스(주),016450,1997/12,3107300,
한세예스24홀딩스(주),016450,1998/12,7146770,
한세예스24홀딩스(주),016450,1999/12,10300000,
한세예스24홀딩스(주),016450,2000/12,14855000,
한세예스24홀딩스(주),016450,2001/12,14855000,
한세예스24홀딩스(주),016450,2002/12,14855000,
한세예스24홀딩스(주),016450,2003/12,14855000,
한세예스24홀딩스(주),016450,2004/12,14855000,
한세예스24홀딩스(주),016450,2005/12,14855000,
한세예스24홀딩스(주),016450,2006/12,20000000,
한세예스24홀딩스(주),016450,2007/12,20000000,20000000
한세예스24홀딩스(주),016450,2008/12,20000000,20000000
한세예스24홀딩스(주),016450,2009/12,15874160,15874160
한세예스24홀딩스(주),016450,2010/12,15874160,15874160
한세예스24홀딩스(주),016450,2011/12,15874160,15874160
한세예스24홀딩스(주),016450,2012/12,15874160,15874160
한세예스24홀딩스(주),016450,2013/12,20000000,20000000
한세예스24홀딩스(주),016450,2014/12,20000000,20000000
한세예스24홀딩스(주),016450,2015/12,20000000,20000000
한세예스24홀딩스(주),016450,2016/12,20000000,20000000
한세예스24홀딩스(주),016450,2017/12,20000000,20000000
한세예스24홀딩스(주),016450,2018/12,20000000,20000000
한세예스24홀딩스(주),016450,2019/12,20000000,20000000
한세예스24홀딩스(주),016450,2020/12,20000000,20000000
한세예스24홀딩스(주),016450,1993/12,1100000,
한세예스24홀딩스(주),016450,1994/12,1100000,
한솔로지스틱스(주),009180,1988/12,200000,
한솔로지스틱스(주),009180,1989/12,3000000,
한솔로지스틱스(주),009180,1990/12,3000000,
한솔로지스틱스(주),009180,1991/12,3000000,
한솔로지스틱스(주),009180,1992/12,3000000,
한솔로지스틱스(주),009180,1993/12,3000000,
한솔로지스틱스(주),009180,1994/12,3000000,
한솔로지스틱스(주),009180,1995/12,3000000,
한솔로지스틱스(주),009180,1996/12,6607460,
한솔로지스틱스(주),009180,1997/12,7812355,
한솔로지스틱스(주),009180,1998/12,7812355,
한솔로지스틱스(주),009180,1999/12,23863108,
한솔로지스틱스(주),009180,2000/12,24330105,
한솔로지스틱스(주),009180,2001/12,24330105,
한솔로지스틱스(주),009180,2002/12,24330105,
한솔로지스틱스(주),009180,2003/12,24330105,
한솔로지스틱스(주),009180,2004/12,24330105,
한솔로지스틱스(주),009180,2005/12,24427105,
한솔로지스틱스(주),009180,2006/12,24594105,
한솔로지스틱스(주),009180,2007/12,24594105,24594105
한솔로지스틱스(주),009180,2008/12,24594105,24594105
한솔로지스틱스(주),009180,2009/12,24594105,24594105
한솔로지스틱스(주),009180,2010/12,24594105,24594105
한솔로지스틱스(주),009180,2011/12,24594105,24594105
한솔로지스틱스(주),009180,2012/12,24594105,24594105
한솔로지스틱스(주),009180,2013/12,24594105,24594105
한솔로지스틱스(주),009180,2014/12,24603955,24603955
한솔로지스틱스(주),009180,2015/12,8840941,8840941
한솔로지스틱스(주),009180,2016/12,8840941,8840941
한솔로지스틱스(주),009180,2017/12,8840941,8840941
한솔로지스틱스(주),009180,2018/12,14340941,14340941
한솔로지스틱스(주),009180,2019/12,14340941,14340941
한솔로지스틱스(주),009180,2020/12,14340941,14340941
한솔로지스틱스(주),009180,1987/12,200000,
한솔로지스틱스(주),009180,1986/12,200000,
한솔제지(주),213500,2017/12,119002880,119002880
한솔제지(주),213500,2018/12,119002880,119002880
한솔제지(주),213500,2019/12,119002880,119002880
한솔제지(주),213500,2020/12,119002880,119002880
한솔제지(주),213500,2016/12,100682545,100682545
한솔제지(주),213500,2015/12,82682545,82682545
한솔테크닉스(주),004710,1987/12,3000000,
한솔테크닉스(주),004710,1988/12,4300000,
한솔테크닉스(주),004710,1989/12,5500000,
한솔테크닉스(주),004710,1990/12,7000000,
한솔테크닉스(주),004710,1991/12,7000000,
한솔테크닉스(주),004710,1992/12,7292995,
한솔테크닉스(주),004710,1993/12,9422360,
한솔테크닉스(주),004710,1994/12,10148860,
한솔테크닉스(주),004710,1995/12,15176585,
한솔테크닉스(주),004710,1996/12,26347825,
한솔테크닉스(주),004710,1997/12,26778250,
한솔테크닉스(주),004710,1998/12,26778250,
한솔테크닉스(주),004710,1999/12,215500445,
한솔테크닉스(주),004710,2000/12,215500445,
한솔테크닉스(주),004710,2001/12,21550045,
한솔테크닉스(주),004710,2002/12,21550045,
한솔테크닉스(주),004710,1986/12,2400000,
한솔테크닉스(주),004710,2004/12,31589320,
한솔테크닉스(주),004710,2005/12,31596320,
한솔테크닉스(주),004710,2006/12,31641320,
한솔테크닉스(주),004710,2007/12,31641320,31641320
한솔테크닉스(주),004710,2008/12,31641320,31641320
한솔테크닉스(주),004710,2009/12,31641320,31641320
한솔테크닉스(주),004710,2010/12,38206890,38206890
한솔테크닉스(주),004710,2011/12,42846265,42846265
한솔테크닉스(주),004710,2012/12,57842465,57842465
한솔테크닉스(주),004710,2013/12,80979450,80979450
한솔테크닉스(주),004710,2014/12,105273285,105273285
한솔테크닉스(주),004710,2015/12,110549390,110549390
한솔테크닉스(주),004710,2016/12,110549390,110549390
한솔테크닉스(주),004710,2017/12,110549390,110549390
한솔테크닉스(주),004710,1985/12,2400000,
한솔테크닉스(주),004710,2019/12,160549390,160549390
한솔테크닉스(주),004710,2020/12,160549390,160549390
한솔테크닉스(주),004710,2003/12,31247570,
한솔테크닉스(주),004710,2018/12,110549390,110549390
한솔피엔에스(주),010420,1988/12,1004300,
한솔피엔에스(주),010420,1989/12,2056020,
한솔피엔에스(주),010420,1990/12,3080000,
한솔피엔에스(주),010420,1991/12,3080000,
한솔피엔에스(주),010420,1992/12,3080000,
한솔피엔에스(주),010420,1993/12,3080000,
한솔피엔에스(주),010420,1994/12,,
한솔피엔에스(주),010420,1995/12,3080000,
한솔피엔에스(주),010420,1996/12,8332080,
한솔피엔에스(주),010420,1997/12,10287705,
한솔피엔에스(주),010420,1998/12,14793395,
한솔피엔에스(주),010420,1999/12,34885370,
한솔피엔에스(주),010420,2000/12,36281240,
한솔피엔에스(주),010420,2001/12,36281240,
한솔피엔에스(주),010420,1987/12,913000,
한솔피엔에스(주),010420,2003/12,36281240,
한솔피엔에스(주),010420,2004/12,12939910,
한솔피엔에스(주),010420,2005/12,3234975,
한솔피엔에스(주),010420,2006/12,3234975,
한솔피엔에스(주),010420,2007/12,3234975,3234975
한솔피엔에스(주),010420,2008/12,8234975,8234975
한솔피엔에스(주),010420,2009/12,13024256,13024256
한솔피엔에스(주),010420,2010/12,13024256,13024256
한솔피엔에스(주),010420,2011/12,13024256,13024256
한솔피엔에스(주),010420,2012/12,13024256,13024256
한솔피엔에스(주),010420,2013/12,13795499,13795499
한솔피엔에스(주),010420,2014/12,13795499,13795499
한솔피엔에스(주),010420,2015/12,13795499,13795499
한솔피엔에스(주),010420,2016/12,10246506,10246506
한솔피엔에스(주),010420,2017/12,10246506,10246506
한솔피엔에스(주),010420,2018/12,10246506,10246506
한솔피엔에스(주),010420,2019/12,10246506,10246506
한솔피엔에스(주),010420,2020/12,10246506,10246506
한솔피엔에스(주),010420,1986/12,913000,
한솔피엔에스(주),010420,2002/12,36281240,
한솔홀딩스(주),004150,1983/12,4295289,
한솔홀딩스(주),004150,1984/12,7295289,
한솔홀딩스(주),004150,1985/12,7295289,
한솔홀딩스(주),004150,1986/12,10000000,
한솔홀딩스(주),004150,1987/12,10000000,
한솔홀딩스(주),004150,1988/12,11500000,
한솔홀딩스(주),004150,1989/12,15000000,
한솔홀딩스(주),004150,1990/12,15000000,
한솔홀딩스(주),004150,1991/12,18000000,
한솔홀딩스(주),004150,1992/12,25250010,
한솔홀딩스(주),004150,1993/12,41713810,
한솔홀딩스(주),004150,1994/12,70745145,
한솔홀딩스(주),004150,1995/12,70745145,
한솔홀딩스(주),004150,1996/12,84726835,
