회사명,거래소코드,회계년도,자산(*)(천원),자산(*)(IFRS)(천원)
씨제이씨지브이(주),079160,2011/12,904985234,904985234
씨제이씨지브이(주),079160,2000/12,60828402,
씨제이씨지브이(주),079160,2013/12,1052521818,1052521818
씨제이씨지브이(주),079160,2014/12,1150311356,1150311356
씨제이씨지브이(주),079160,2015/12,1216250087,1216250087
씨제이씨지브이(주),079160,2016/12,1639618759,1639618759
씨제이씨지브이(주),079160,2017/12,1595658672,1595658672
씨제이씨지브이(주),079160,2018/12,1352113705,1352113705
씨제이씨지브이(주),079160,2019/12,2311282516,2311282516
씨제이씨지브이(주),079160,2020/12,2477648887,2477648887
씨제이씨지브이(주),079160,2012/12,980330037,980330037
씨제이씨지브이(주),079160,1999/12,21555022,
씨제이씨푸드(주),011150,1987/12,51392098,
씨제이씨푸드(주),011150,1988/12,77169914,
씨제이씨푸드(주),011150,1989/12,97899695,
씨제이씨푸드(주),011150,1990/12,132412596,
씨제이씨푸드(주),011150,1991/12,,
씨제이씨푸드(주),011150,1992/12,,
씨제이씨푸드(주),011150,1993/12,154487240,
씨제이씨푸드(주),011150,1994/12,143391769,
씨제이씨푸드(주),011150,1995/12,131880483,
씨제이씨푸드(주),011150,1996/12,127729842,
씨제이씨푸드(주),011150,1997/12,,
씨제이씨푸드(주),011150,1998/12,126064401,
씨제이씨푸드(주),011150,1999/12,115333940,
씨제이씨푸드(주),011150,2000/12,91286695,
씨제이씨푸드(주),011150,2001/12,73725427,
씨제이씨푸드(주),011150,2002/12,65534301,
씨제이씨푸드(주),011150,2003/12,53718426,
씨제이씨푸드(주),011150,2004/12,55424209,
씨제이씨푸드(주),011150,2005/12,46983416,
씨제이씨푸드(주),011150,2006/12,36599427,
씨제이씨푸드(주),011150,2007/12,43141460,43141460
씨제이씨푸드(주),011150,2008/12,56515484,56515484
씨제이씨푸드(주),011150,2009/12,54570371,54570371
씨제이씨푸드(주),011150,1986/12,43689780,
씨제이씨푸드(주),011150,2011/12,71627197,71627197
씨제이씨푸드(주),011150,2012/12,84020228,84020228
씨제이씨푸드(주),011150,2013/12,81266483,81266483
씨제이씨푸드(주),011150,2014/12,101198140,101198140
씨제이씨푸드(주),011150,2015/12,93610372,93610372
씨제이씨푸드(주),011150,2016/12,119740511,119740511
씨제이씨푸드(주),011150,2017/12,120215051,120215051
씨제이씨푸드(주),011150,2018/12,126515257,126515257
씨제이씨푸드(주),011150,2019/12,127344142,127344142
씨제이씨푸드(주),011150,2020/12,135332382,135332382
씨제이씨푸드(주),011150,2010/12,60926000,60329531
씨제이씨푸드(주),011150,1985/12,35101982,
씨제이제일제당(주),097950,2009/12,4028579524,4028579524
씨제이제일제당(주),097950,2008/12,3752345368,3752345368
씨제이제일제당(주),097950,2011/12,6084055736,6084055736
씨제이제일제당(주),097950,2012/12,6376699881,6376699881
씨제이제일제당(주),097950,2013/12,6216231227,6216231227
씨제이제일제당(주),097950,2010/12,4993741551,4687313835
씨제이제일제당(주),097950,2007/12,2197278564,2197278564
씨제이제일제당(주),097950,2016/12,7049220141,7049220141
씨제이제일제당(주),097950,2017/12,7199609055,7199609055
씨제이제일제당(주),097950,2018/12,8589526374,8589526374
씨제이제일제당(주),097950,2019/12,10677387530,10677387530
씨제이제일제당(주),097950,2020/12,9538798386,9538798386
씨제이제일제당(주),097950,2014/12,6137783790,6137783790
씨제이제일제당(주),097950,2015/12,6409351926,6409351926
아남전자(주),008700,1985/12,39289015,
아남전자(주),008700,1986/12,53115706,
아남전자(주),008700,1987/12,66929123,
아남전자(주),008700,1988/12,89665783,
아남전자(주),008700,1989/12,99864336,
아남전자(주),008700,1990/12,134855255,
아남전자(주),008700,1991/12,179092721,
아남전자(주),008700,1992/12,211811919,
아남전자(주),008700,1993/12,206664892,
아남전자(주),008700,1994/12,263197607,
아남전자(주),008700,1995/12,278099362,
아남전자(주),008700,1996/12,276656282,
아남전자(주),008700,1997/12,329328414,
아남전자(주),008700,1998/12,205791202,
아남전자(주),008700,1999/12,175436143,
아남전자(주),008700,2000/12,185460770,
아남전자(주),008700,2001/12,188518001,
아남전자(주),008700,2002/12,129522468,
아남전자(주),008700,2003/12,110894978,
아남전자(주),008700,2004/12,96363344,
아남전자(주),008700,2005/12,73234877,
아남전자(주),008700,2006/12,67364929,
아남전자(주),008700,2007/12,77382567,77382567
아남전자(주),008700,2008/12,87065924,87065924
아남전자(주),008700,1984/12,25918648,
아남전자(주),008700,2010/12,65136898,99592739
아남전자(주),008700,2011/12,113824741,113824741
아남전자(주),008700,2012/12,106327025,106327025
아남전자(주),008700,2013/12,104981010,104981010
아남전자(주),008700,2014/12,125171904,125171904
아남전자(주),008700,2015/12,131699444,131699444
아남전자(주),008700,2016/12,122800135,122800135
아남전자(주),008700,2017/12,103360002,103360002
아남전자(주),008700,2018/12,86006944,86006944
아남전자(주),008700,1983/12,17908968,
아남전자(주),008700,2020/12,113338292,113338292
아남전자(주),008700,2019/12,90656686,90656686
아남전자(주),008700,2009/12,74097462,74097462
아세아(주),002030,1983/12,82884004,
아세아(주),002030,1984/12,96720303,
아세아(주),002030,1985/12,99968930,
아세아(주),002030,1986/12,101781271,
아세아(주),002030,1987/12,121321350,
아세아(주),002030,1988/12,130915546,
아세아(주),002030,1989/12,166095099,
아세아(주),002030,1990/12,209264650,
아세아(주),002030,1991/12,262864533,
아세아(주),002030,1992/12,305564587,
아세아(주),002030,1993/12,376296232,
아세아(주),002030,1994/12,406626507,
아세아(주),002030,1995/12,458219375,
아세아(주),002030,1996/12,469140729,
아세아(주),002030,1997/12,483744012,
아세아(주),002030,1998/12,619863474,
아세아(주),002030,1999/12,617855477,
아세아(주),002030,2000/12,596908643,
아세아(주),002030,2001/12,593062383,
아세아(주),002030,2002/12,591686663,
아세아(주),002030,2003/12,671413282,
아세아(주),002030,2004/12,626211177,
아세아(주),002030,2005/12,616643885,
아세아(주),002030,2006/12,635662529,
아세아(주),002030,2007/12,788923055,788923055
아세아(주),002030,2008/12,772411177,772411177
아세아(주),002030,2009/12,775267063,775267063
아세아(주),002030,2010/12,811340019,945632787
아세아(주),002030,2011/12,928719350,928719350
아세아(주),002030,2012/12,907087044,907087044
아세아(주),002030,2013/12,305936973,305936973
아세아(주),002030,2014/12,394269169,394269169
아세아(주),002030,2015/12,399798687,399798687
아세아(주),002030,2016/12,406071117,406071117
아세아(주),002030,2017/12,417921262,417921262
아세아(주),002030,2018/12,419692159,419692159
아세아(주),002030,2019/12,427606728,427606728
아세아(주),002030,2020/12,428220586,428220586
아세아(주),002030,1982/12,85228778,
아세아(주),002030,1981/12,81424045,
아세아시멘트(주),183190,2013/12,745466897,745466897
아세아시멘트(주),183190,2016/12,794149953,794149953
아세아시멘트(주),183190,2014/12,758158469,758158469
아세아시멘트(주),183190,2018/12,1160995163,1160995163
아세아시멘트(주),183190,2019/12,1143024147,1143024147
아세아시멘트(주),183190,2020/12,1100718709,1100718709
아세아시멘트(주),183190,2017/12,847935894,847935894
아세아시멘트(주),183190,2015/12,755155623,755155623
아세아제지(주),002310,1987/12,45210851,
아세아제지(주),002310,1988/12,103443807,
아세아제지(주),002310,1989/12,156568552,
아세아제지(주),002310,1990/12,147206235,
아세아제지(주),002310,1991/12,151732913,
아세아제지(주),002310,1992/12,150556089,
아세아제지(주),002310,1993/12,152026525,
아세아제지(주),002310,1994/12,157938161,
아세아제지(주),002310,1995/12,200891707,
아세아제지(주),002310,1996/12,250477745,
아세아제지(주),002310,1997/12,259191536,
아세아제지(주),002310,1998/12,284426298,
아세아제지(주),002310,1986/12,32621371,
아세아제지(주),002310,2000/12,279054451,
아세아제지(주),002310,2001/12,246236618,
아세아제지(주),002310,2002/12,239229739,
아세아제지(주),002310,2003/12,234029774,
아세아제지(주),002310,2004/12,216960953,
아세아제지(주),002310,2005/12,219037551,
아세아제지(주),002310,2006/12,236871082,
아세아제지(주),002310,2007/12,256657333,256657333
아세아제지(주),002310,2008/12,272687824,272687824
아세아제지(주),002310,2009/12,349444562,349444562
아세아제지(주),002310,2010/12,347764348,332899752
아세아제지(주),002310,2011/12,334608175,334608175
아세아제지(주),002310,2012/12,346922459,346922459
아세아제지(주),002310,2013/12,574482505,574482505
아세아제지(주),002310,2014/12,577677127,577677127
아세아제지(주),002310,1985/12,36463985,
아세아제지(주),002310,2016/12,589179680,589179680
아세아제지(주),002310,2017/12,599265972,599265972
아세아제지(주),002310,2018/12,631310898,631310898
아세아제지(주),002310,2019/12,654416891,654416891
아세아제지(주),002310,2020/12,683795462,683795462
아세아제지(주),002310,1999/12,290434692,
아세아제지(주),002310,2015/12,544438277,544438277
아시아나아이디티(주),267850,2006/12,62319659,
아시아나아이디티(주),267850,2007/12,80376860,
아시아나아이디티(주),267850,2008/12,105221714,
아시아나아이디티(주),267850,2009/12,125475280,
아시아나아이디티(주),267850,2010/12,162685926,172159958
아시아나아이디티(주),267850,2011/12,187707264,187707264
아시아나아이디티(주),267850,2012/12,166017435,166017435
아시아나아이디티(주),267850,2013/12,131626009,131626009
아시아나아이디티(주),267850,2014/12,149957862,149957862
아시아나아이디티(주),267850,2005/12,43963872,
아시아나아이디티(주),267850,2016/12,176588114,176588114
아시아나아이디티(주),267850,2017/12,186204629,186204629
아시아나아이디티(주),267850,2018/12,207017133,207017133
아시아나아이디티(주),267850,2019/12,228216524,228216524
아시아나아이디티(주),267850,2020/12,204901871,204901871
아시아나아이디티(주),267850,2015/12,159143710,159143710
아시아나아이디티(주),267850,2004/12,21956741,
아시아나항공(주),020560,1992/12,870767653,
아시아나항공(주),020560,1993/12,1128679334,
아시아나항공(주),020560,1994/12,1487401501,
아시아나항공(주),020560,1995/12,1830669418,
아시아나항공(주),020560,1996/12,2253985985,
아시아나항공(주),020560,1997/12,3661706650,
아시아나항공(주),020560,1998/12,3673003606,
아시아나항공(주),020560,1999/12,3643705766,
아시아나항공(주),020560,2000/12,3932187524,
아시아나항공(주),020560,2001/12,3746569189,
아시아나항공(주),020560,2002/12,3370628126,
아시아나항공(주),020560,2003/12,3849327064,
아시아나항공(주),020560,2004/12,3763436598,
아시아나항공(주),020560,2005/12,3563161202,
아시아나항공(주),020560,2006/12,3836803509,
아시아나항공(주),020560,2007/12,4127367324,4127367324
아시아나항공(주),020560,2008/12,5990244308,5990244308
아시아나항공(주),020560,2009/12,5814972151,5814972151
아시아나항공(주),020560,2010/12,5883694280,5947063853
아시아나항공(주),020560,2011/12,5271248621,5271248621
아시아나항공(주),020560,2012/12,5669487635,5669487635
아시아나항공(주),020560,2013/12,6054231048,6054231048
아시아나항공(주),020560,2014/12,6480317669,6480317669
아시아나항공(주),020560,2015/12,6924051137,6924051137
아시아나항공(주),020560,2016/12,7208556646,7208556646
아시아나항공(주),020560,2017/12,7120883796,7120883796
아시아나항공(주),020560,2018/12,6925047797,6925047797
아시아나항공(주),020560,2019/12,12013808762,12013808762
아시아나항공(주),020560,2020/12,12370011442,12370011442
아시아나항공(주),020560,1991/12,562837228,
아시아나항공(주),020560,1990/12,284251195,
아이에스동서(주),010780,1987/12,47483296,
아이에스동서(주),010780,1988/12,59973819,
아이에스동서(주),010780,1989/12,78058543,
아이에스동서(주),010780,1990/12,113057638,
아이에스동서(주),010780,1991/12,147474104,
아이에스동서(주),010780,1992/12,142750091,
아이에스동서(주),010780,1993/12,194558090,
아이에스동서(주),010780,1994/12,241516209,
아이에스동서(주),010780,1995/12,294122432,
아이에스동서(주),010780,1996/12,334484117,
아이에스동서(주),010780,1997/12,306209784,
아이에스동서(주),010780,1998/12,258962424,
아이에스동서(주),010780,1999/12,208351844,
아이에스동서(주),010780,2000/12,200740667,
아이에스동서(주),010780,2001/12,211952254,
아이에스동서(주),010780,2002/12,247674358,
아이에스동서(주),010780,2003/12,255566688,
아이에스동서(주),010780,2004/12,313584758,
아이에스동서(주),010780,2005/12,195964122,
아이에스동서(주),010780,2006/12,191170715,
아이에스동서(주),010780,2007/12,181367195,181367195
아이에스동서(주),010780,2008/12,464846813,464846813
아이에스동서(주),010780,2009/12,479851520,479851520
아이에스동서(주),010780,2010/12,615253712,622023532
아이에스동서(주),010780,2011/12,761575505,761575505
아이에스동서(주),010780,2012/12,878556726,878556726
아이에스동서(주),010780,2013/12,812866858,812866858
아이에스동서(주),010780,2014/12,969491127,969491127
아이에스동서(주),010780,2015/12,1593953020,1593953020
아이에스동서(주),010780,2016/12,1828970091,1828970091
아이에스동서(주),010780,2017/12,2015578240,2015578240
아이에스동서(주),010780,2018/12,1950617969,1950617969
아이에스동서(주),010780,2019/12,2455273416,2455273416
아이에스동서(주),010780,2020/12,3141484961,3141484961
아이에스동서(주),010780,1986/12,44102915,
아이에스동서(주),010780,1985/12,36597953,
애경산업(주),018250,2001/12,182266958,
애경산업(주),018250,2002/12,194735798,
애경산업(주),018250,1999/12,179022902,
애경산업(주),018250,2004/12,196702343,
애경산업(주),018250,2005/12,212599856,
애경산업(주),018250,2006/12,227637329,
애경산업(주),018250,2007/12,247801292,
애경산업(주),018250,2008/12,263462461,
애경산업(주),018250,2009/12,237417652,
애경산업(주),018250,2000/12,191221028,
애경산업(주),018250,2011/12,278477178,
애경산업(주),018250,2012/12,267394600,
애경산업(주),018250,2013/12,196266194,
애경산업(주),018250,2014/12,200599973,
애경산업(주),018250,2015/12,193275775,192619004
애경산업(주),018250,2016/12,217134600,217134600
애경산업(주),018250,2017/12,220819925,220819925
애경산업(주),018250,2018/12,406655732,406655732
애경산업(주),018250,2019/12,448167040,448167040
애경산업(주),018250,2020/12,431492662,431492662
애경산업(주),018250,2010/12,270791200,
애경산업(주),018250,2003/12,185383157,
애경유화(주),161000,2014/12,354350069,354350069
애경유화(주),161000,2015/12,298352073,298352073
애경유화(주),161000,2016/12,370055837,370055837
애경유화(주),161000,2017/12,418396127,418396127
애경유화(주),161000,2018/12,434502988,434502988
애경유화(주),161000,2019/12,451672991,451672991
애경유화(주),161000,2020/12,477274487,477274487
애경유화(주),161000,2013/12,368196750,368196750
애경유화(주),161000,2012/12,370043671,370043671
에스비에스미디어홀딩스(주),101060,2010/12,545297424,523356067
에스비에스미디어홀딩스(주),101060,2008/12,482663835,482663835
에스비에스미디어홀딩스(주),101060,2012/12,536394630,536394630
에스비에스미디어홀딩스(주),101060,2013/12,536573898,536573898
에스비에스미디어홀딩스(주),101060,2014/12,535637664,535637664
에스비에스미디어홀딩스(주),101060,2009/12,548967165,548967165
에스비에스미디어홀딩스(주),101060,2016/12,532356193,532356193
에스비에스미디어홀딩스(주),101060,2017/12,534330416,534330416
에스비에스미디어홀딩스(주),101060,2018/12,535223123,535223123
에스비에스미디어홀딩스(주),101060,2019/12,503274152,503274152
에스비에스미디어홀딩스(주),101060,2020/12,546337158,546337158
에스비에스미디어홀딩스(주),101060,2015/12,538723649,538723649
에스비에스미디어홀딩스(주),101060,2011/12,540632187,540632187
에스엘(주),005850,1989/03,25708304,
에스엘(주),005850,1990/03,28549757,
에스엘(주),005850,1991/03,40967277,
에스엘(주),005850,1992/03,49177148,
에스엘(주),005850,1988/03,20611964,
에스엘(주),005850,1994/03,57493826,
에스엘(주),005850,1995/03,102448369,
에스엘(주),005850,1996/03,78221328,
에스엘(주),005850,1997/03,97570933,
에스엘(주),005850,1998/03,110912061,
에스엘(주),005850,1999/03,132544382,
에스엘(주),005850,2000/03,78874477,
에스엘(주),005850,2001/03,168115148,
에스엘(주),005850,2002/03,204356678,
에스엘(주),005850,2003/03,235444896,
에스엘(주),005850,2004/03,260153669,
에스엘(주),005850,2005/03,295268304,
에스엘(주),005850,2006/03,285213795,
에스엘(주),005850,2007/03,321182660,321182660
에스엘(주),005850,2008/03,417089234,417089234
에스엘(주),005850,2009/03,451419191,451419191
에스엘(주),005850,2010/03,484675023,484675023
에스엘(주),005850,2011/03,733337538,695272340
에스엘(주),005850,2012/12,647121834,647121834
에스엘(주),005850,2013/12,646561096,646561096
에스엘(주),005850,2014/12,698891547,698891547
에스엘(주),005850,2015/12,776288870,776288870
에스엘(주),005850,2016/12,814202878,814202878
에스엘(주),005850,2017/12,906669110,906669110
에스엘(주),005850,2018/12,949475606,949475606
에스엘(주),005850,2019/12,1542762740,1542762740
에스엘(주),005850,2020/12,1618327383,1618327383
에스엘(주),005850,1993/03,56288747,
에스엘(주),005850,1987/03,10534411,
에스케이(주),034730,2001/12,650133678,
에스케이(주),034730,2002/12,483388979,
에스케이(주),034730,2003/12,627484579,
에스케이(주),034730,2004/12,1042450610,
에스케이(주),034730,2005/12,1413379222,
에스케이(주),034730,2006/12,1537754834,
에스케이(주),034730,2007/12,2203392910,2203392910
에스케이(주),034730,2008/12,2869702382,2869702382
에스케이(주),034730,2009/12,3193216572,3193216572
에스케이(주),034730,2000/12,495489435,
에스케이(주),034730,1999/12,360668429,
에스케이(주),034730,2012/12,3348649302,3348649302
에스케이(주),034730,2013/12,3184093646,3184093646
에스케이(주),034730,2014/12,3176861131,3176861131
에스케이(주),034730,2015/12,17593083000,17593083000
에스케이(주),034730,2016/12,18380808000,18380808000
에스케이(주),034730,2017/12,19959061000,19959061000
에스케이(주),034730,2018/12,21376668000,21376668000
에스케이(주),034730,2019/12,22535086000,22535086000
에스케이(주),034730,2020/12,23592397000,23592397000
에스케이(주),034730,2010/12,3624584031,3433798677
에스케이(주),034730,2011/12,3096692637,3096692637
에스케이가스(주),018670,1988/12,94670997,
에스케이가스(주),018670,1989/12,104333502,
에스케이가스(주),018670,1990/12,135219487,
에스케이가스(주),018670,1991/12,138675050,
에스케이가스(주),018670,1992/12,152650743,
에스케이가스(주),018670,1987/12,89940636,
에스케이가스(주),018670,1994/12,179682577,
에스케이가스(주),018670,1995/12,244288968,
에스케이가스(주),018670,1996/12,288259423,
에스케이가스(주),018670,1997/12,703611938,
에스케이가스(주),018670,1998/12,743619330,
에스케이가스(주),018670,1999/12,697384998,
에스케이가스(주),018670,2000/12,718539516,
에스케이가스(주),018670,2001/12,680519130,
에스케이가스(주),018670,2002/12,782705487,
에스케이가스(주),018670,2003/12,785796509,
에스케이가스(주),018670,2004/12,907679477,
에스케이가스(주),018670,2005/12,1017543184,
에스케이가스(주),018670,2006/12,946498474,
에스케이가스(주),018670,2007/12,1095973196,1095973196
에스케이가스(주),018670,2008/12,1811621918,1811621918
에스케이가스(주),018670,2009/12,1723351881,1723351881
에스케이가스(주),018670,2010/12,1607574168,1759898773
에스케이가스(주),018670,2011/12,1923140319,1923140319
에스케이가스(주),018670,2012/12,2602671244,2602671244
에스케이가스(주),018670,2013/12,2046272501,2046272501
에스케이가스(주),018670,2014/12,2117657314,2117657314
에스케이가스(주),018670,1986/12,28300602,
에스케이가스(주),018670,2016/12,2452252526,2452252526
에스케이가스(주),018670,2017/12,2809724466,2809724466
에스케이가스(주),018670,2018/12,3191135866,3191135866
에스케이가스(주),018670,2019/12,3607988902,3607988902
에스케이가스(주),018670,2020/12,4124869698,4124869698
에스케이가스(주),018670,1993/12,169201563,
에스케이가스(주),018670,2015/12,2286360144,2286360144
에스케이네트웍스(주),001740,1982/12,438432957,
에스케이네트웍스(주),001740,1984/12,444620792,
에스케이네트웍스(주),001740,1985/12,478162806,
에스케이네트웍스(주),001740,1986/12,486465539,
에스케이네트웍스(주),001740,1987/12,529843226,
에스케이네트웍스(주),001740,1988/12,545254461,
에스케이네트웍스(주),001740,1989/12,631682596,
에스케이네트웍스(주),001740,1990/12,735074212,
에스케이네트웍스(주),001740,1991/12,845612845,
에스케이네트웍스(주),001740,1992/12,835154078,
에스케이네트웍스(주),001740,1993/12,844025163,
에스케이네트웍스(주),001740,1994/12,899139699,
에스케이네트웍스(주),001740,1995/12,952474610,
에스케이네트웍스(주),001740,1996/12,1080815652,
에스케이네트웍스(주),001740,1997/12,1448829470,
에스케이네트웍스(주),001740,1998/12,1795794046,
에스케이네트웍스(주),001740,1999/12,6058641070,
에스케이네트웍스(주),001740,2000/12,8048659632,
에스케이네트웍스(주),001740,2001/12,6875550955,
에스케이네트웍스(주),001740,2002/12,5552741573,
에스케이네트웍스(주),001740,2003/12,4766435147,
에스케이네트웍스(주),001740,2004/12,4408265424,
에스케이네트웍스(주),001740,2005/12,5228066987,
에스케이네트웍스(주),001740,2006/12,5832208519,
에스케이네트웍스(주),001740,2007/12,6264010494,6264010494
에스케이네트웍스(주),001740,2008/12,7982489470,7982489470
에스케이네트웍스(주),001740,2009/12,7710385127,7710385127
에스케이네트웍스(주),001740,2010/12,8740706012,9160781740
에스케이네트웍스(주),001740,2011/12,10266831121,10266831121
에스케이네트웍스(주),001740,2012/12,9822542561,9822542561
에스케이네트웍스(주),001740,2013/12,8168923062,8168923062
에스케이네트웍스(주),001740,2014/12,7883422775,7883422775
에스케이네트웍스(주),001740,2015/12,7704567342,7704567342
에스케이네트웍스(주),001740,2016/12,7892425667,7892425667
에스케이네트웍스(주),001740,2017/12,6417584000,6417584000
에스케이네트웍스(주),001740,2018/12,6878643000,6878643000
에스케이네트웍스(주),001740,2019/12,7673322000,7673322000
에스케이네트웍스(주),001740,2020/12,5855439000,5855439000
에스케이네트웍스(주),001740,1983/12,505750790,
에스케이네트웍스(주),001740,1981/12,435903050,
에스케이디스커버리(주),006120,1983/12,170290696,
에스케이디스커버리(주),006120,1984/12,183833843,
에스케이디스커버리(주),006120,1985/12,204872534,
에스케이디스커버리(주),006120,1986/12,207408553,
에스케이디스커버리(주),006120,1987/12,248241114,
에스케이디스커버리(주),006120,1988/12,375072388,
에스케이디스커버리(주),006120,1989/12,547493311,
에스케이디스커버리(주),006120,1990/12,643886804,
에스케이디스커버리(주),006120,1991/12,741081642,
에스케이디스커버리(주),006120,1992/12,1006525728,
에스케이디스커버리(주),006120,1993/12,985746759,
에스케이디스커버리(주),006120,1994/12,1064163326,
에스케이디스커버리(주),006120,1995/12,1152767354,
에스케이디스커버리(주),006120,1996/12,1253559300,
에스케이디스커버리(주),006120,1997/12,1471733674,
에스케이디스커버리(주),006120,1998/12,1423519867,
에스케이디스커버리(주),006120,1999/12,2046743523,
에스케이디스커버리(주),006120,2000/12,1496151195,
에스케이디스커버리(주),006120,2001/12,1278885215,
에스케이디스커버리(주),006120,2002/12,1220548957,
에스케이디스커버리(주),006120,2003/12,1381583927,
에스케이디스커버리(주),006120,2004/12,1322118227,
에스케이디스커버리(주),006120,2005/12,1195514541,
에스케이디스커버리(주),006120,2006/12,1277811554,
에스케이디스커버리(주),006120,2007/12,1423921701,1423921701
에스케이디스커버리(주),006120,2008/12,2253608038,2253608038
에스케이디스커버리(주),006120,2009/12,1998819108,1998819108
에스케이디스커버리(주),006120,2010/12,1808157217,1811663923
에스케이디스커버리(주),006120,2011/12,2033751541,2033751541
에스케이디스커버리(주),006120,2012/12,2194265707,2194265707
에스케이디스커버리(주),006120,2013/12,2403408040,2403408040
에스케이디스커버리(주),006120,2014/12,2344300438,2344300438
에스케이디스커버리(주),006120,2015/12,2554139591,2554139591
에스케이디스커버리(주),006120,2016/12,2449228388,2449228388
에스케이디스커버리(주),006120,2017/12,897273545,897273545
에스케이디스커버리(주),006120,2018/12,1257968520,1257968520
에스케이디스커버리(주),006120,2019/12,1119310492,1119310492
에스케이디스커버리(주),006120,1982/12,163214030,
에스케이디스커버리(주),006120,2020/12,1213510966,1213510966
에스케이디스커버리(주),006120,1981/12,160785405,
에스케이디앤디(주),210980,2008/12,49732752,
에스케이디앤디(주),210980,2009/12,61522252,
에스케이디앤디(주),210980,2010/12,67252205,
에스케이디앤디(주),210980,2011/12,141839750,
에스케이디앤디(주),210980,2012/12,285322125,
에스케이디앤디(주),210980,2007/12,42743530,
에스케이디앤디(주),210980,2014/12,386471491,386471491
에스케이디앤디(주),210980,2015/12,450268668,450268668
에스케이디앤디(주),210980,2016/12,716103965,716103965
에스케이디앤디(주),210980,2017/12,854153140,854153140
에스케이디앤디(주),210980,2018/12,1324537213,1324537213
에스케이디앤디(주),210980,2019/12,1213006564,1213006564
에스케이디앤디(주),210980,2020/12,1548139636,1548139636
에스케이디앤디(주),210980,2013/12,238669531,
에스케이디앤디(주),210980,2006/12,18065302,
에스케이렌터카(주),068400,2001/12,48623703,
에스케이렌터카(주),068400,2000/12,39359831,
에스케이렌터카(주),068400,2003/12,110781675,
에스케이렌터카(주),068400,2004/12,145147455,
에스케이렌터카(주),068400,2005/12,172504630,
에스케이렌터카(주),068400,2006/12,293987944,
에스케이렌터카(주),068400,2007/12,502238014,502238014
에스케이렌터카(주),068400,1999/12,41307683,
에스케이렌터카(주),068400,2009/12,486213963,486213963
에스케이렌터카(주),068400,2010/12,518033320,513149989
에스케이렌터카(주),068400,2011/12,602324308,602324308
에스케이렌터카(주),068400,2012/12,667826408,667826408
에스케이렌터카(주),068400,2013/12,770690292,770690292
에스케이렌터카(주),068400,2014/12,868731480,868731480
에스케이렌터카(주),068400,2015/12,1003304886,1003304886
에스케이렌터카(주),068400,2016/12,1136147639,1136147639
에스케이렌터카(주),068400,2017/12,1181160079,1181160079
에스케이렌터카(주),068400,2018/12,1171620640,1171620640
에스케이렌터카(주),068400,2019/12,1641880312,1641880312
에스케이렌터카(주),068400,2020/12,2223428101,2223428101
에스케이렌터카(주),068400,2002/12,82494583,
에스케이렌터카(주),068400,2008/12,566885217,566885217
에스케이바이오사이언스(주),302440,2020/12,562231772,562231772
에스케이바이오사이언스(주),302440,2018/12,402714613,402714613
에스케이바이오사이언스(주),302440,2019/12,403980110,403980110
에스케이바이오팜(주),326030,2012/12,200580390,200580390
에스케이바이오팜(주),326030,2013/12,162833805,162833805
에스케이바이오팜(주),326030,2011/12,225365003,225365003
에스케이바이오팜(주),326030,2016/12,155042823,155042823
에스케이바이오팜(주),326030,2017/12,61152929,61152929
에스케이바이오팜(주),326030,2018/12,75764295,75764295
에스케이바이오팜(주),326030,2019/12,76449352,76449352
에스케이바이오팜(주),326030,2020/12,460124971,460124971
에스케이바이오팜(주),326030,2015/12,166007223,166007223
에스케이바이오팜(주),326030,2014/12,228650588,228650588
에스케이씨(주),011790,1986/12,233986767,
에스케이씨(주),011790,1987/12,327945888,
에스케이씨(주),011790,1988/12,394960646,
에스케이씨(주),011790,1989/12,451625539,
에스케이씨(주),011790,1990/12,476196252,
에스케이씨(주),011790,1991/12,526772715,
에스케이씨(주),011790,1992/12,576488322,
에스케이씨(주),011790,1993/12,619167871,
에스케이씨(주),011790,1994/12,631017936,
에스케이씨(주),011790,1995/12,644828555,
에스케이씨(주),011790,1996/12,808238981,
에스케이씨(주),011790,1997/12,914886354,
에스케이씨(주),011790,1998/12,1082196881,
에스케이씨(주),011790,1999/12,1100993770,
에스케이씨(주),011790,2000/12,1202655043,
에스케이씨(주),011790,2001/12,1514877395,
에스케이씨(주),011790,2002/12,1436950483,
에스케이씨(주),011790,2003/12,1521020779,
에스케이씨(주),011790,2004/12,1438068679,
에스케이씨(주),011790,2005/12,1348452446,
에스케이씨(주),011790,2006/12,1359328398,
에스케이씨(주),011790,2007/12,1478397186,1478397186
에스케이씨(주),011790,2008/12,1953737108,1953737108
에스케이씨(주),011790,2009/12,1786275352,1786275352
에스케이씨(주),011790,2010/12,1948516366,2001352834
에스케이씨(주),011790,2011/12,2252726086,2252726086
에스케이씨(주),011790,2012/12,2547551827,2547551827
에스케이씨(주),011790,2013/12,2571837860,2571837860
에스케이씨(주),011790,2014/12,2572343226,2572343226
에스케이씨(주),011790,2015/12,2635264803,2635264803
에스케이씨(주),011790,1985/12,145751380,
에스케이씨(주),011790,2017/12,2690926470,2690926470
에스케이씨(주),011790,2018/12,2764203087,2764203087
에스케이씨(주),011790,2019/12,2833521463,2833521463
에스케이씨(주),011790,2020/12,3042148111,3042148111
에스케이씨(주),011790,2016/12,2695396995,2695396995
에스케이씨(주),011790,1984/12,129470438,
에스케이아이이테크놀로지(주),361610,2019/12,780246101,780246101
