회사명,거래소코드,회계년도,자본잉여금(*)(천원),자본잉여금(*)(IFRS)(천원)
(주)국동,005320,2011/12,31573605,31573605
(주)국동,005320,2012/12,2200146,2200146
(주)국동,005320,2013/12,2891590,2891590
(주)국동,005320,2014/12,5944876,5944876
(주)국동,005320,2015/12,7334657,7334657
(주)국동,005320,2016/12,19063508,19063509
(주)국동,005320,2017/12,20666104,20666104
(주)국동,005320,2018/12,22085238,22085238
(주)국동,005320,2019/12,34734617,34734617
(주)국동,005320,2020/12,43322856,43322856
(주)국보,001140,1985/12,0,
(주)국보,001140,1986/12,0,
(주)국보,001140,1987/12,743128,
(주)국보,001140,1988/12,743127,
(주)국보,001140,1989/12,2023128,
(주)국보,001140,1990/12,2023127,
(주)국보,001140,1991/12,2023128,
(주)국보,001140,1992/12,2023127,
(주)국보,001140,1993/12,2023128,
(주)국보,001140,1994/12,2023128,
(주)국보,001140,1995/12,2023128,
(주)국보,001140,1996/12,2023128,
(주)국보,001140,1997/12,2023128,
(주)국보,001140,1998/12,2023128,
(주)국보,001140,1999/12,2023128,
(주)국보,001140,2000/12,11446189,
(주)국보,001140,2001/12,11277669,
(주)국보,001140,2002/12,11277669,
(주)국보,001140,2003/12,11277669,
(주)국보,001140,2004/12,11277669,
(주)국보,001140,2005/12,11277669,
(주)국보,001140,2006/12,11277669,
(주)국보,001140,2007/12,11277669,11277669
(주)국보,001140,2008/12,11277669,11277669
(주)국보,001140,2009/12,11277669,11277669
(주)국보,001140,2010/12,11277669,9345266
(주)국보,001140,2011/12,9345266,9345266
(주)국보,001140,2012/12,9345266,9345266
(주)국보,001140,2013/12,9345266,9345266
(주)국보,001140,2014/12,9345266,9345266
(주)국보,001140,2015/12,9345266,9345266
(주)국보,001140,2016/12,9418227,9418227
(주)국보,001140,2017/12,11681055,11681055
(주)국보,001140,2018/12,11681055,11681055
(주)국보,001140,2019/12,18701083,18701082
(주)국보,001140,2020/12,34581141,34581141
(주)금비,008870,1985/09,839364,
(주)금비,008870,1986/09,839364,
(주)금비,008870,1987/09,839364,
(주)금비,008870,1990/09,6092571,
(주)금비,008870,1991/09,6092571,
(주)금비,008870,1992/09,6092571,
(주)금비,008870,1993/09,6092571,
(주)금비,008870,1994/09,6092571,
(주)금비,008870,1995/09,6092571,
(주)금비,008870,1996/09,6092571,
(주)금비,008870,1997/09,6092571,
(주)금비,008870,1998/09,13707011,
(주)금비,008870,1999/09,13707011,
(주)금비,008870,2000/09,13707011,
(주)금비,008870,2001/09,13707011,
(주)금비,008870,2002/09,13707011,
(주)금비,008870,2003/09,13707011,
(주)금비,008870,2004/09,13707011,
(주)금비,008870,2005/09,13707011,
(주)금비,008870,2006/09,13707011,
(주)금비,008870,2007/09,13707011,13707011
(주)금비,008870,2008/09,13707011,13707011
(주)금비,008870,2009/09,13707011,13707011
(주)금비,008870,2010/09,13707011,13707011
(주)금비,008870,2011/09,14159150,12333733
(주)금비,008870,2012/09,12503094,12503094
(주)금비,008870,2013/09,12503094,12503094
(주)금비,008870,2014/09,12503094,12503094
(주)금비,008870,2015/09,12503094,12503094
(주)금비,008870,2016/09,12503094,12503094
(주)금비,008870,2017/09,12503094,12503094
(주)금비,008870,2018/09,12503094,12503094
(주)금비,008870,2019/09,12503094,12503094
(주)금비,008870,2020/09,12503094,12503094
(주)금양,001570,1981/12,720444,
(주)금양,001570,1982/12,720444,
(주)금양,001570,1983/12,720444,
(주)금양,001570,1984/12,2832552,
(주)금양,001570,1985/12,2832552,
(주)금양,001570,1986/12,2832552,
(주)금양,001570,1987/12,2832552,
(주)금양,001570,1988/12,5115150,
(주)금양,001570,1989/12,5136285,
(주)금양,001570,1990/12,5712132,
(주)금양,001570,1991/12,5755654,
(주)금양,001570,1992/12,5825497,
(주)금양,001570,1993/12,5839742,
(주)금양,001570,1994/12,5839742,
(주)금양,001570,1995/12,6109707,
(주)금양,001570,1996/12,6114971,
(주)금양,001570,1997/12,6114971,
(주)금양,001570,1998/12,6695431,
(주)금양,001570,1999/12,7481190,
(주)금양,001570,2000/12,11950682,
(주)금양,001570,2001/12,14176562,
(주)금양,001570,2002/12,0,
(주)금양,001570,2003/12,15168623,
(주)금양,001570,2004/12,0,
(주)금양,001570,2005/12,0,
(주)금양,001570,2006/12,0,
(주)금양,001570,2007/12,0,0
(주)금양,001570,2008/12,244674,244674
(주)금양,001570,2009/12,244674,244674
(주)금양,001570,2010/12,244674,244674
(주)금양,001570,2011/12,244674,244674
(주)금양,001570,2012/12,244674,244674
(주)금양,001570,2013/12,244674,244674
(주)금양,001570,2014/12,244674,244674
(주)금양,001570,2015/12,244674,244674
(주)금양,001570,2016/12,1655834,1655835
(주)금양,001570,2017/12,8400436,8400436
(주)금양,001570,2018/12,9643946,9643946
(주)금양,001570,2019/12,10972447,10972447
(주)금양,001570,2020/12,24781750,24781750
(주)금호에이치티,214330,1999/12,0,
(주)금호에이치티,214330,2000/12,0,
(주)금호에이치티,214330,2001/12,0,
(주)금호에이치티,214330,2002/12,0,
(주)금호에이치티,214330,2003/12,0,
(주)금호에이치티,214330,2004/12,0,
(주)금호에이치티,214330,2005/12,0,
(주)금호에이치티,214330,2006/12,0,
(주)금호에이치티,214330,2007/12,0,
(주)금호에이치티,214330,2008/12,0,
(주)금호에이치티,214330,2009/12,0,
(주)금호에이치티,214330,2010/12,0,
(주)금호에이치티,214330,2011/12,0,
(주)금호에이치티,214330,2012/12,0,
(주)금호에이치티,214330,2013/12,0,0
(주)금호에이치티,214330,2014/12,0,0
(주)금호에이치티,214330,2015/12,5287383,5287383
(주)금호에이치티,214330,2016/12,5288089,5288089
(주)금호에이치티,214330,2017/12,5288089,5288089
(주)금호에이치티,214330,2018/12,30703365,30703365
(주)금호에이치티,214330,2019/12,63546594,63546594
(주)금호에이치티,214330,2020/12,82796599,82796599
(주)까뮤이앤씨,013700,1985/12,-198858,
(주)까뮤이앤씨,013700,1986/12,-198858,
(주)까뮤이앤씨,013700,1987/12,-198858,
(주)까뮤이앤씨,013700,1988/12,-198858,
(주)까뮤이앤씨,013700,1989/12,16928147,
(주)까뮤이앤씨,013700,1990/12,16928147,
(주)까뮤이앤씨,013700,1991/12,16928147,
(주)까뮤이앤씨,013700,1992/12,17127005,
(주)까뮤이앤씨,013700,1993/12,22503005,
(주)까뮤이앤씨,013700,1994/12,27191893,
(주)까뮤이앤씨,013700,1995/12,27191893,
(주)까뮤이앤씨,013700,1996/12,27191893,
(주)까뮤이앤씨,013700,1997/12,27191893,
(주)까뮤이앤씨,013700,1998/12,61913642,
(주)까뮤이앤씨,013700,1999/12,61913642,
(주)까뮤이앤씨,013700,2000/12,61913642,
(주)까뮤이앤씨,013700,2001/12,61913642,
(주)까뮤이앤씨,013700,2002/12,61913642,
(주)까뮤이앤씨,013700,2003/12,61913642,
(주)까뮤이앤씨,013700,2004/12,61913642,
(주)까뮤이앤씨,013700,2005/12,61913642,
(주)까뮤이앤씨,013700,2006/12,62180009,
(주)까뮤이앤씨,013700,2007/12,63893293,63893293
(주)까뮤이앤씨,013700,2008/12,62727998,62727998
(주)까뮤이앤씨,013700,2009/12,62652952,62652952
(주)까뮤이앤씨,013700,2010/12,62735262,15612329
(주)까뮤이앤씨,013700,2011/12,15612329,15612329
(주)까뮤이앤씨,013700,2012/12,15612329,15612329
(주)까뮤이앤씨,013700,2013/12,15612329,15612329
(주)까뮤이앤씨,013700,2014/12,7221996,7221996
(주)까뮤이앤씨,013700,2015/12,7221996,7221996
(주)까뮤이앤씨,013700,2016/12,7221996,7221996
(주)까뮤이앤씨,013700,2017/12,7221996,7221996
(주)까뮤이앤씨,013700,2018/12,7221996,7221996
(주)까뮤이앤씨,013700,2019/12,7221996,7221996
(주)까뮤이앤씨,013700,2020/12,7221996,7221996
(주)나이스홀딩스,034310,1999/12,0,
(주)나이스홀딩스,034310,2000/12,6006524,
(주)나이스홀딩스,034310,2001/12,6006524,
(주)나이스홀딩스,034310,2002/12,6006524,
(주)나이스홀딩스,034310,2003/12,6002642,
(주)나이스홀딩스,034310,2004/12,18978497,
(주)나이스홀딩스,034310,2005/12,18978497,
(주)나이스홀딩스,034310,2006/12,18978497,
(주)나이스홀딩스,034310,2007/12,18978497,18978497
(주)나이스홀딩스,034310,2008/12,25655271,25655271
(주)나이스홀딩스,034310,2009/12,25630864,18978497
(주)나이스홀딩스,034310,2010/12,188820804,188820804
(주)나이스홀딩스,034310,2011/12,188820804,188820804
(주)나이스홀딩스,034310,2012/12,207229888,207229888
(주)나이스홀딩스,034310,2013/12,207229888,207229888
(주)나이스홀딩스,034310,2014/12,207229888,207229888
(주)나이스홀딩스,034310,2015/12,207229888,207229888
(주)나이스홀딩스,034310,2016/12,207229888,207229888
(주)나이스홀딩스,034310,2017/12,207229888,207229888
(주)나이스홀딩스,034310,2018/12,208409496,208409496
(주)나이스홀딩스,034310,2019/12,208409496,208409496
(주)나이스홀딩스,034310,2020/12,208409496,208409496
(주)남선알미늄,008350,1981/12,20,
(주)남선알미늄,008350,1982/12,20,
(주)남선알미늄,008350,1983/12,20,
(주)남선알미늄,008350,1984/12,2924507,
(주)남선알미늄,008350,1985/12,2924507,
(주)남선알미늄,008350,1986/12,2924507,
(주)남선알미늄,008350,1987/12,2924507,
(주)남선알미늄,008350,1988/12,3270757,
(주)남선알미늄,008350,1989/12,5754757,
(주)남선알미늄,008350,1990/12,4974757,
(주)남선알미늄,008350,1991/12,4974757,
(주)남선알미늄,008350,1992/12,4974757,
(주)남선알미늄,008350,1993/12,6856117,
(주)남선알미늄,008350,1994/12,6856117,
(주)남선알미늄,008350,1995/12,9338389,
(주)남선알미늄,008350,1996/12,9338389,
(주)남선알미늄,008350,1997/12,12120109,
(주)남선알미늄,008350,1998/12,0,
(주)남선알미늄,008350,1999/12,0,
(주)남선알미늄,008350,2000/12,0,
(주)남선알미늄,008350,2001/12,0,
(주)남선알미늄,008350,2002/12,0,
(주)남선알미늄,008350,2003/12,0,
(주)남선알미늄,008350,2004/12,53670075,
(주)남선알미늄,008350,2005/12,0,
(주)남선알미늄,008350,2006/12,0,
(주)남선알미늄,008350,2007/12,0,0
(주)남선알미늄,008350,2008/12,3432054,3432054
(주)남선알미늄,008350,2009/12,0,0
(주)남선알미늄,008350,2010/12,1227986,985841
(주)남선알미늄,008350,2011/12,1894185,1894185
(주)남선알미늄,008350,2012/12,4368345,4368345
(주)남선알미늄,008350,2013/12,4368345,4368345
(주)남선알미늄,008350,2014/12,4368345,4368345
(주)남선알미늄,008350,2015/12,4368345,4368345
(주)남선알미늄,008350,2016/12,4368345,4368345
(주)남선알미늄,008350,2017/12,4368345,4368345
(주)남선알미늄,008350,2018/12,4368345,4368345
(주)남선알미늄,008350,2019/12,4368345,4368345
(주)남선알미늄,008350,2020/12,4368345,4368345
(주)남성,004270,1985/12,0,
(주)남성,004270,1986/12,0,
(주)남성,004270,1987/12,0,
(주)남성,004270,1988/12,0,
(주)남성,004270,1989/12,11753250,
(주)남성,004270,1990/12,11753250,
(주)남성,004270,1991/12,11753250,
(주)남성,004270,1992/12,11753250,
(주)남성,004270,1993/12,16062628,
(주)남성,004270,1994/12,16875031,
(주)남성,004270,1995/12,16875036,
(주)남성,004270,1996/12,16875040,
(주)남성,004270,1997/12,16876158,
(주)남성,004270,1998/12,27861808,
(주)남성,004270,1999/12,27865238,
(주)남성,004270,2000/12,27865238,
(주)남성,004270,2001/12,27857536,
(주)남성,004270,2002/12,27857536,
(주)남성,004270,2003/12,27857536,
(주)남성,004270,2004/12,27857536,
(주)남성,004270,2005/12,27857536,
(주)남성,004270,2006/12,27857536,
(주)남성,004270,2007/12,27857536,27857536
(주)남성,004270,2008/12,27857536,27857536
(주)남성,004270,2009/12,27857536,27857536
(주)남성,004270,2010/12,27857536,11160785
(주)남성,004270,2011/12,11160785,11160785
(주)남성,004270,2012/12,11160785,11160785
(주)남성,004270,2013/12,11160785,11160785
(주)남성,004270,2014/12,11204470,11204470
(주)남성,004270,2015/12,11750652,11750652
(주)남성,004270,2016/12,13161221,13161221
(주)남성,004270,2017/12,20110476,20110476
(주)남성,004270,2018/12,20408351,20408351
(주)남성,004270,2019/12,25417870,25417870
(주)남성,004270,2020/12,28356326,28356326
(주)넥센,005720,1985/12,0,
(주)넥센,005720,1986/12,0,
(주)넥센,005720,1987/12,4500000,
(주)넥센,005720,1988/12,4500000,
(주)넥센,005720,1989/12,18848550,
(주)넥센,005720,1990/12,14908550,
(주)넥센,005720,1991/12,14908550,
(주)넥센,005720,1992/12,14908549,
(주)넥센,005720,1993/12,14908549,
(주)넥센,005720,1994/12,14908549,
(주)넥센,005720,1995/12,14908550,
(주)넥센,005720,1996/12,14908550,
(주)넥센,005720,1997/12,14908550,
(주)넥센,005720,1998/12,14908550,
(주)넥센,005720,1999/12,14908550,
(주)넥센,005720,2000/12,43615932,
(주)넥센,005720,2001/12,40403928,
(주)넥센,005720,2002/12,40403928,
(주)넥센,005720,2003/12,40436618,
(주)넥센,005720,2004/12,40436618,
(주)넥센,005720,2005/12,40436618,
(주)넥센,005720,2006/12,41140889,
(주)넥센,005720,2007/12,41140889,41140889
(주)넥센,005720,2008/12,42797228,42797228
(주)넥센,005720,2009/12,41551873,41551873
(주)넥센,005720,2010/12,41542888,6131100
(주)넥센,005720,2011/12,6131100,6131100
(주)넥센,005720,2012/12,129674416,129674416
(주)넥센,005720,2013/12,129674416,129674416
(주)넥센,005720,2014/12,129674416,129674416
(주)넥센,005720,2015/12,129674416,129674416
(주)넥센,005720,2016/12,129674416,129674416
(주)넥센,005720,2017/12,150312504,150312504
(주)넥센,005720,2018/12,150312504,150312505
(주)넥센,005720,2019/12,150312504,150312504
(주)넥센,005720,2020/12,150312504,150312504
(주)넥스트사이언스,003580,1985/12,18085281,
(주)넥스트사이언스,003580,1986/12,20855262,
(주)넥스트사이언스,003580,1987/12,24411830,
(주)넥스트사이언스,003580,1988/12,34760349,
(주)넥스트사이언스,003580,1989/12,35637402,
(주)넥스트사이언스,003580,1990/12,44320066,
(주)넥스트사이언스,003580,1991/12,48708659,
(주)넥스트사이언스,003580,1992/12,56299472,
(주)넥스트사이언스,003580,1993/12,61043459,
(주)넥스트사이언스,003580,1994/12,59087608,
(주)넥스트사이언스,003580,1995/12,57605254,
(주)넥스트사이언스,003580,1996/12,54974607,
(주)넥스트사이언스,003580,1997/12,8017643,
(주)넥스트사이언스,003580,1998/12,8017643,
(주)넥스트사이언스,003580,1999/12,66021232,
(주)넥스트사이언스,003580,2000/12,90615663,
(주)넥스트사이언스,003580,2001/12,92173186,
(주)넥스트사이언스,003580,2002/12,91120735,
(주)넥스트사이언스,003580,2003/12,91120735,
(주)넥스트사이언스,003580,2004/12,93224997,
(주)넥스트사이언스,003580,2005/12,27671493,
(주)넥스트사이언스,003580,2006/12,27671493,
(주)넥스트사이언스,003580,2007/12,18354306,18354306
(주)넥스트사이언스,003580,2008/12,21053810,21053810
(주)넥스트사이언스,003580,2009/12,21128847,21128847
(주)넥스트사이언스,003580,2010/12,21128847,15014224
(주)넥스트사이언스,003580,2011/12,15014224,15014224
(주)넥스트사이언스,003580,2012/12,23609555,23609555
(주)넥스트사이언스,003580,2013/12,23609555,23609555
(주)넥스트사이언스,003580,2014/12,23609555,23609555
(주)넥스트사이언스,003580,2015/12,23609555,23609555
(주)넥스트사이언스,003580,2016/12,50159813,50159812
(주)넥스트사이언스,003580,2017/12,65518181,65518181
(주)넥스트사이언스,003580,2018/12,82529704,82529704
(주)넥스트사이언스,003580,2019/12,110405817,110405817
(주)넥스트사이언스,003580,2020/12,134023846,134023846
(주)노루페인트,090350,2006/12,136151353,
(주)노루페인트,090350,2007/12,134673523,134673523
(주)노루페인트,090350,2008/12,134673523,134673523
(주)노루페인트,090350,2009/12,134673523,134673523
(주)노루페인트,090350,2010/12,134673523,134673523
(주)노루페인트,090350,2011/12,134673523,134673523
(주)노루페인트,090350,2012/12,134673523,134673523
(주)노루페인트,090350,2013/12,104673523,104673523
(주)노루페인트,090350,2014/12,104673523,104673523
(주)노루페인트,090350,2015/12,104673523,104673523
(주)노루페인트,090350,2016/12,104673523,104673523
(주)노루페인트,090350,2017/12,104673523,104673523
(주)노루페인트,090350,2018/12,104673523,104673523
(주)노루페인트,090350,2019/12,104673523,104673523
(주)노루페인트,090350,2020/12,104673523,104673523
(주)노루홀딩스,000320,1981/12,55558,
(주)노루홀딩스,000320,1982/12,55558,
(주)노루홀딩스,000320,1983/12,55558,
(주)노루홀딩스,000320,1984/12,14001455,
(주)노루홀딩스,000320,1985/12,14001455,
(주)노루홀딩스,000320,1986/12,14001455,
(주)노루홀딩스,000320,1987/12,14001455,
(주)노루홀딩스,000320,1988/12,16998049,
(주)노루홀딩스,000320,1989/12,15998049,
(주)노루홀딩스,000320,1990/12,15998049,
(주)노루홀딩스,000320,1991/12,15998049,
(주)노루홀딩스,000320,1992/12,15998049,
(주)노루홀딩스,000320,1993/12,15998049,
(주)노루홀딩스,000320,1994/12,15998049,
(주)노루홀딩스,000320,1995/12,27211810,
(주)노루홀딩스,000320,1996/12,28628470,
(주)노루홀딩스,000320,1997/12,27211810,
(주)노루홀딩스,000320,1998/12,129588083,
(주)노루홀딩스,000320,1999/12,140260978,
(주)노루홀딩스,000320,2000/12,140252694,
(주)노루홀딩스,000320,2001/12,140252694,
(주)노루홀딩스,000320,2002/12,141010131,
(주)노루홀딩스,000320,2003/12,137969263,
(주)노루홀딩스,000320,2004/12,138148059,
(주)노루홀딩스,000320,2005/12,144087574,
(주)노루홀딩스,000320,2006/12,139266022,
(주)노루홀딩스,000320,2007/12,125436131,125436131
(주)노루홀딩스,000320,2008/12,166008551,166008551
(주)노루홀딩스,000320,2009/12,166543717,166543717
(주)노루홀딩스,000320,2010/12,166239889,25212779
(주)노루홀딩스,000320,2011/12,25212779,25212779
(주)노루홀딩스,000320,2012/12,25212779,25212779
(주)노루홀딩스,000320,2013/12,25212779,25212779
(주)노루홀딩스,000320,2014/12,25212779,25212779
(주)노루홀딩스,000320,2015/12,25212779,25212779
(주)노루홀딩스,000320,2016/12,25212779,25212779
