회사명,거래소코드,회계년도,매출원가(*)(천원),매출원가(*)(IFRS)(천원)
씨제이씨푸드(주),011150,1998/12,167700324,
씨제이씨푸드(주),011150,1999/12,165838346,
씨제이씨푸드(주),011150,2000/12,184373262,
씨제이씨푸드(주),011150,2001/12,174019650,
씨제이씨푸드(주),011150,2002/12,152204653,
씨제이씨푸드(주),011150,2003/12,133902942,
씨제이씨푸드(주),011150,2004/12,168246438,
씨제이씨푸드(주),011150,2005/12,139461858,
씨제이씨푸드(주),011150,2006/12,70622159,
씨제이씨푸드(주),011150,2007/12,64782742,64782742
씨제이씨푸드(주),011150,2008/12,81604341,81604341
씨제이씨푸드(주),011150,2009/12,79735123,79735123
씨제이씨푸드(주),011150,1986/12,43399599,
씨제이씨푸드(주),011150,2011/12,101163235,101163235
씨제이씨푸드(주),011150,2012/12,136422355,136422355
씨제이씨푸드(주),011150,2013/12,121887955,121887955
씨제이씨푸드(주),011150,2014/12,123137433,123137433
씨제이씨푸드(주),011150,2015/12,128862155,128862155
씨제이씨푸드(주),011150,2016/12,138331321,138331321
씨제이씨푸드(주),011150,2017/12,131484086,131484086
씨제이씨푸드(주),011150,2018/12,132400103,132400103
씨제이씨푸드(주),011150,2019/12,130911253,130911253
씨제이씨푸드(주),011150,2020/12,130486555,130486555
씨제이씨푸드(주),011150,2010/12,87840312,87732822
씨제이씨푸드(주),011150,1985/12,31158084,
씨제이제일제당(주),097950,2009/12,2707103741,2707103741
씨제이제일제당(주),097950,2008/12,2385713573,2385713573
씨제이제일제당(주),097950,2011/12,3221513834,3221513834
씨제이제일제당(주),097950,2012/12,3330565157,3330565157
씨제이제일제당(주),097950,2013/12,3154275619,3154275619
씨제이제일제당(주),097950,2010/12,2794430147,2791300903
씨제이제일제당(주),097950,2007/12,646048338,646048338
씨제이제일제당(주),097950,2016/12,3349789534,3349789534
씨제이제일제당(주),097950,2017/12,3661990214,3661990214
씨제이제일제당(주),097950,2018/12,4375562791,4375562791
씨제이제일제당(주),097950,2019/12,4285823891,4285823891
씨제이제일제당(주),097950,2020/12,4245161484,4245161484
씨제이제일제당(주),097950,2014/12,3017120989,3017120989
씨제이제일제당(주),097950,2015/12,3106799074,3106799074
아남전자(주),008700,1985/12,20663474,
아남전자(주),008700,1986/12,22387427,
아남전자(주),008700,1987/12,23454790,
아남전자(주),008700,1988/12,48166994,
아남전자(주),008700,1989/12,64425002,
아남전자(주),008700,1990/12,70494401,
아남전자(주),008700,1991/12,117203880,
아남전자(주),008700,1992/12,166424622,
아남전자(주),008700,1993/12,189573510,
아남전자(주),008700,1994/12,203597545,
아남전자(주),008700,1995/12,195279112,
아남전자(주),008700,1996/12,170983464,
아남전자(주),008700,1997/12,274442319,
아남전자(주),008700,1998/12,326387039,
아남전자(주),008700,1999/12,162601316,
아남전자(주),008700,2000/12,178287478,
아남전자(주),008700,2001/12,195874767,
아남전자(주),008700,2002/12,197737803,
아남전자(주),008700,2003/12,157614041,
아남전자(주),008700,2004/12,153081353,
아남전자(주),008700,2005/12,82660949,
아남전자(주),008700,2006/12,79428720,
아남전자(주),008700,2007/12,97002428,97002428
아남전자(주),008700,2008/12,101392704,101392704
아남전자(주),008700,1984/12,28547328,
아남전자(주),008700,2010/12,95376899,95486335
아남전자(주),008700,2011/12,113860844,113860844
아남전자(주),008700,2012/12,111761547,111761547
아남전자(주),008700,2013/12,105381488,105381488
아남전자(주),008700,2014/12,120221149,120221149
아남전자(주),008700,2015/12,132198427,132198427
아남전자(주),008700,2016/12,149230609,149230609
아남전자(주),008700,2017/12,157461657,157461657
아남전자(주),008700,2018/12,185080946,185080946
아남전자(주),008700,1983/12,23831100,
아남전자(주),008700,2020/12,247531649,247531649
아남전자(주),008700,2019/12,228005290,228005290
아남전자(주),008700,2009/12,97324022,97324022
아세아(주),002030,1983/12,65021522,
아세아(주),002030,1984/12,65091263,
아세아(주),002030,1985/12,64487225,
아세아(주),002030,1986/12,62583367,
아세아(주),002030,1987/12,66987908,
아세아(주),002030,1988/12,70193773,
아세아(주),002030,1989/12,71700108,
아세아(주),002030,1990/12,92258640,
아세아(주),002030,1991/12,130254101,
아세아(주),002030,1992/12,147112393,
아세아(주),002030,1993/12,163517631,
아세아(주),002030,1994/12,158551370,
아세아(주),002030,1995/12,167969272,
아세아(주),002030,1996/12,176920511,
아세아(주),002030,1997/12,186260895,
아세아(주),002030,1998/12,181652580,
아세아(주),002030,1999/12,154474925,
아세아(주),002030,2000/12,162874541,
아세아(주),002030,2001/12,163039877,
아세아(주),002030,2002/12,179959035,
아세아(주),002030,2003/12,187473289,
아세아(주),002030,2004/12,191452028,
아세아(주),002030,2005/12,192038263,
아세아(주),002030,2006/12,200580484,
아세아(주),002030,2007/12,227834174,227834174
아세아(주),002030,2008/12,263356776,263356776
아세아(주),002030,2009/12,270088694,270088694
아세아(주),002030,2010/12,258252337,248020354
아세아(주),002030,2011/12,272452407,272452407
아세아(주),002030,2012/12,279635165,279635165
아세아(주),002030,2013/12,220542408,220542408
아세아(주),002030,2014/12,5953259,5953259
아세아(주),002030,2015/12,6013678,6013678
아세아(주),002030,2016/12,6135761,6135761
아세아(주),002030,2017/12,6058784,6058784
아세아(주),002030,2018/12,6225934,6225934
아세아(주),002030,2019/12,6410333,6410333
아세아(주),002030,2020/12,6477533,6477533
아세아(주),002030,1982/12,46237203,
아세아(주),002030,1981/12,36937575,
아세아시멘트(주),183190,2013/12,79461032,79461032
아세아시멘트(주),183190,2016/12,328995012,328995012
아세아시멘트(주),183190,2014/12,296813456,296813456
아세아시멘트(주),183190,2018/12,315462635,315462635
아세아시멘트(주),183190,2019/12,304820506,304820506
아세아시멘트(주),183190,2020/12,280131466,280131466
아세아시멘트(주),183190,2017/12,336587489,336587489
아세아시멘트(주),183190,2015/12,316639744,316639744
아세아제지(주),002310,1987/12,39687618,
아세아제지(주),002310,1988/12,41665483,
아세아제지(주),002310,1989/12,37871279,
아세아제지(주),002310,1990/12,65006265,
아세아제지(주),002310,1991/12,70440417,
아세아제지(주),002310,1992/12,71602158,
아세아제지(주),002310,1993/12,69454710,
아세아제지(주),002310,1994/12,81377871,
아세아제지(주),002310,1995/12,94191404,
아세아제지(주),002310,1996/12,76684281,
아세아제지(주),002310,1997/12,88012405,
아세아제지(주),002310,1998/12,104785246,
아세아제지(주),002310,1986/12,35312900,
아세아제지(주),002310,2000/12,145373926,
아세아제지(주),002310,2001/12,114022625,
아세아제지(주),002310,2002/12,125392443,
아세아제지(주),002310,2003/12,130590179,
아세아제지(주),002310,2004/12,137957918,
아세아제지(주),002310,2005/12,131253902,
아세아제지(주),002310,2006/12,130305572,
아세아제지(주),002310,2007/12,150402610,150402610
아세아제지(주),002310,2008/12,184805438,184805438
아세아제지(주),002310,2009/12,184058995,184058995
아세아제지(주),002310,2010/12,244462789,244075394
아세아제지(주),002310,2011/12,268669421,268669421
아세아제지(주),002310,2012/12,224578201,224578201
아세아제지(주),002310,2013/12,365104228,365104228
아세아제지(주),002310,2014/12,332580352,332580352
아세아제지(주),002310,1985/12,32009082,
아세아제지(주),002310,2016/12,350782478,350782478
아세아제지(주),002310,2017/12,427497417,427497417
아세아제지(주),002310,2018/12,380041797,380041797
아세아제지(주),002310,2019/12,344855991,344855991
아세아제지(주),002310,2020/12,351907043,351907043
아세아제지(주),002310,1999/12,132590956,
아세아제지(주),002310,2015/12,342301214,342301214
아시아나아이디티(주),267850,2006/12,118203709,
아시아나아이디티(주),267850,2007/12,164065739,
아시아나아이디티(주),267850,2008/12,162713271,
아시아나아이디티(주),267850,2009/12,172150876,
아시아나아이디티(주),267850,2010/12,210240546,210240546
아시아나아이디티(주),267850,2011/12,243491578,243491578
아시아나아이디티(주),267850,2012/12,173900139,173900139
아시아나아이디티(주),267850,2013/12,169141639,169141639
아시아나아이디티(주),267850,2014/12,203235450,203235450
아시아나아이디티(주),267850,2005/12,83107465,
아시아나아이디티(주),267850,2016/12,227355709,227355709
아시아나아이디티(주),267850,2017/12,227183337,227183337
아시아나아이디티(주),267850,2018/12,217628000,217628000
아시아나아이디티(주),267850,2019/12,222343749,222343749
아시아나아이디티(주),267850,2020/12,177428489,177428489
아시아나아이디티(주),267850,2015/12,212941680,212941680
아시아나아이디티(주),267850,2004/12,61665281,
아시아나항공(주),020560,1992/12,241280466,
아시아나항공(주),020560,1993/12,371414139,
아시아나항공(주),020560,1994/12,529938382,
아시아나항공(주),020560,1995/12,669654824,
아시아나항공(주),020560,1996/12,841690251,
아시아나항공(주),020560,1997/12,1080680198,
아시아나항공(주),020560,1998/12,1144224729,
아시아나항공(주),020560,1999/12,1155340955,
아시아나항공(주),020560,2000/12,1527950663,
아시아나항공(주),020560,2001/12,1773989031,
아시아나항공(주),020560,2002/12,1959756844,
아시아나항공(주),020560,2003/12,2021148082,
아시아나항공(주),020560,2004/12,2336536185,
아시아나항공(주),020560,2005/12,2495983869,
아시아나항공(주),020560,2006/12,2776701546,
아시아나항공(주),020560,2007/12,2928390126,2928390126
아시아나항공(주),020560,2008/12,3698854114,3698854114
아시아나항공(주),020560,2009/12,3529208456,3529208456
아시아나항공(주),020560,2010/12,3795342224,3811599490
아시아나항공(주),020560,2011/12,4422544527,4422544527
아시아나항공(주),020560,2012/12,4963954410,4963954410
아시아나항공(주),020560,2013/12,4999098214,4999098214
아시아나항공(주),020560,2014/12,4974194329,4974194329
아시아나항공(주),020560,2015/12,4653785004,4653785004
아시아나항공(주),020560,2016/12,4600236637,4600236637
아시아나항공(주),020560,2017/12,4958661660,4958661660
아시아나항공(주),020560,2018/12,5597363095,5597363095
아시아나항공(주),020560,2019/12,5760820481,5760820481
아시아나항공(주),020560,2020/12,3261017611,3261017611
아시아나항공(주),020560,1991/12,151533937,
아시아나항공(주),020560,1990/12,102586546,
아이에스동서(주),010780,1987/12,36065943,
아이에스동서(주),010780,1988/12,41559992,
아이에스동서(주),010780,1989/12,57307729,
아이에스동서(주),010780,1990/12,76775557,
아이에스동서(주),010780,1991/12,98204057,
아이에스동서(주),010780,1992/12,101014634,
아이에스동서(주),010780,1993/12,107095356,
아이에스동서(주),010780,1994/12,115984619,
아이에스동서(주),010780,1995/12,144509649,
아이에스동서(주),010780,1996/12,154207702,
아이에스동서(주),010780,1997/12,132376153,
아이에스동서(주),010780,1998/12,137364044,
아이에스동서(주),010780,1999/12,110314189,
아이에스동서(주),010780,2000/12,113132410,
아이에스동서(주),010780,2001/12,100904965,
아이에스동서(주),010780,2002/12,113453712,
아이에스동서(주),010780,2003/12,110010424,
아이에스동서(주),010780,2004/12,110438468,
아이에스동서(주),010780,2005/12,108730105,
아이에스동서(주),010780,2006/12,118551912,
아이에스동서(주),010780,2007/12,136756093,136756093
아이에스동서(주),010780,2008/12,137723736,137723736
아이에스동서(주),010780,2009/12,238808029,238808029
아이에스동서(주),010780,2010/12,295416088,294102170
아이에스동서(주),010780,2011/12,305333091,305333091
아이에스동서(주),010780,2012/12,443060492,443060492
아이에스동서(주),010780,2013/12,454419885,454419885
아이에스동서(주),010780,2014/12,508165699,508165699
아이에스동서(주),010780,2015/12,570583644,570583644
아이에스동서(주),010780,2016/12,1140606308,1140606308
아이에스동서(주),010780,2017/12,1226194490,1226194490
아이에스동서(주),010780,2018/12,1029726266,1029726266
아이에스동서(주),010780,2019/12,616942166,616942166
아이에스동서(주),010780,2020/12,662689694,662689694
아이에스동서(주),010780,1986/12,32777022,
아이에스동서(주),010780,1985/12,28728469,
애경산업(주),018250,2001/12,128469866,
애경산업(주),018250,2002/12,134110681,
애경산업(주),018250,1999/12,120252997,
애경산업(주),018250,2004/12,138497040,
애경산업(주),018250,2005/12,136693511,
애경산업(주),018250,2006/12,134870439,
애경산업(주),018250,2007/12,149539799,
애경산업(주),018250,2008/12,170818892,
애경산업(주),018250,2009/12,169381468,
애경산업(주),018250,2000/12,125799192,
애경산업(주),018250,2011/12,191657734,
애경산업(주),018250,2012/12,189905408,
애경산업(주),018250,2013/12,199923292,
애경산업(주),018250,2014/12,223281795,
애경산업(주),018250,2015/12,236337921,239404726
애경산업(주),018250,2016/12,265620109,265620109
애경산업(주),018250,2017/12,303705719,303705719
애경산업(주),018250,2018/12,345641248,345641248
애경산업(주),018250,2019/12,361105842,361105842
애경산업(주),018250,2020/12,327874463,327874463
애경산업(주),018250,2010/12,180831190,
애경산업(주),018250,2003/12,129052514,
애경유화(주),161000,2014/12,858006755,858006755
애경유화(주),161000,2015/12,673313793,673313793
애경유화(주),161000,2016/12,605207132,605207132
애경유화(주),161000,2017/12,659778659,659778659
애경유화(주),161000,2018/12,769567190,769567190
애경유화(주),161000,2019/12,718334965,718334965
애경유화(주),161000,2020/12,620407053,620407053
애경유화(주),161000,2013/12,894515099,894515099
애경유화(주),161000,2012/12,299284515,299284515
에스비에스미디어홀딩스(주),101060,2010/12,12853808,0
에스비에스미디어홀딩스(주),101060,2008/12,6564935,6564935
에스비에스미디어홀딩스(주),101060,2012/12,0,0
에스비에스미디어홀딩스(주),101060,2013/12,0,0
에스비에스미디어홀딩스(주),101060,2014/12,0,0
에스비에스미디어홀딩스(주),101060,2009/12,12615798,12615798
에스비에스미디어홀딩스(주),101060,2016/12,0,0
에스비에스미디어홀딩스(주),101060,2017/12,0,0
에스비에스미디어홀딩스(주),101060,2018/12,0,0
에스비에스미디어홀딩스(주),101060,2019/12,0,0
에스비에스미디어홀딩스(주),101060,2020/12,0,0
에스비에스미디어홀딩스(주),101060,2015/12,0,0
에스비에스미디어홀딩스(주),101060,2011/12,0,0
에스엘(주),005850,1989/03,26463003,
에스엘(주),005850,1990/03,29348838,
에스엘(주),005850,1991/03,35279638,
에스엘(주),005850,1992/03,45853177,
에스엘(주),005850,1988/03,25212052,
에스엘(주),005850,1994/03,74316617,
에스엘(주),005850,1995/03,95042829,
에스엘(주),005850,1996/03,113715163,
에스엘(주),005850,1997/03,123805915,
에스엘(주),005850,1998/03,118307774,
에스엘(주),005850,1999/03,126061032,
에스엘(주),005850,2000/03,156732105,
에스엘(주),005850,2001/03,175078448,
에스엘(주),005850,2002/03,182717382,
에스엘(주),005850,2003/03,217328442,
에스엘(주),005850,2004/03,239204571,
에스엘(주),005850,2005/03,283060242,
에스엘(주),005850,2006/03,264803764,
에스엘(주),005850,2007/03,256719100,256719100
에스엘(주),005850,2008/03,282419592,282419592
에스엘(주),005850,2009/03,272358744,272358744
에스엘(주),005850,2010/03,303773792,303773792
에스엘(주),005850,2011/03,461134478,453374456
에스엘(주),005850,2012/12,520507689,520507689
에스엘(주),005850,2013/12,518484912,518484912
에스엘(주),005850,2014/12,491296075,491296075
에스엘(주),005850,2015/12,507942900,507942900
에스엘(주),005850,2016/12,552210889,552210889
에스엘(주),005850,2017/12,640014027,640014027
에스엘(주),005850,2018/12,677094102,677094102
에스엘(주),005850,2019/12,1283280968,1283280968
에스엘(주),005850,2020/12,1550863591,1550863591
에스엘(주),005850,1993/03,60315671,
에스엘(주),005850,1987/03,18313599,
에스케이(주),034730,2001/12,5661962,
에스케이(주),034730,2002/12,0,
에스케이(주),034730,2003/12,561271329,
에스케이(주),034730,2004/12,0,
에스케이(주),034730,2005/12,0,
에스케이(주),034730,2006/12,0,
에스케이(주),034730,2007/12,765190077,765190077
에스케이(주),034730,2008/12,0,0
에스케이(주),034730,2009/12,0,0
에스케이(주),034730,2000/12,460459172,
에스케이(주),034730,1999/12,294898987,
에스케이(주),034730,2012/12,0,0
에스케이(주),034730,2013/12,0,0
에스케이(주),034730,2014/12,0,0
에스케이(주),034730,2015/12,0,0
에스케이(주),034730,2016/12,0,0
에스케이(주),034730,2017/12,0,0
에스케이(주),034730,2018/12,0,0
에스케이(주),034730,2019/12,0,0
에스케이(주),034730,2020/12,0,0
에스케이(주),034730,2010/12,0,0
에스케이(주),034730,2011/12,0,0
에스케이가스(주),018670,1988/12,94384738,
에스케이가스(주),018670,1989/12,111767932,
에스케이가스(주),018670,1990/12,184255865,
에스케이가스(주),018670,1991/12,220945907,
에스케이가스(주),018670,1992/12,260038090,
에스케이가스(주),018670,1987/12,192505,
에스케이가스(주),018670,1994/12,373226313,
에스케이가스(주),018670,1995/12,467031069,
에스케이가스(주),018670,1996/12,579160208,
에스케이가스(주),018670,1997/12,688663021,
에스케이가스(주),018670,1998/12,1084914977,
에스케이가스(주),018670,1999/12,1049237135,
에스케이가스(주),018670,2000/12,1585624162,
에스케이가스(주),018670,2001/12,1649679894,
에스케이가스(주),018670,2002/12,1659117172,
에스케이가스(주),018670,2003/12,1751068500,
에스케이가스(주),018670,2004/12,1720823021,
에스케이가스(주),018670,2005/12,1910555653,
에스케이가스(주),018670,2006/12,2336886055,
에스케이가스(주),018670,2007/12,3133608081,3133608081
에스케이가스(주),018670,2008/12,5160791360,5160791360
에스케이가스(주),018670,2009/12,4246329973,4246329973
에스케이가스(주),018670,2010/12,4649425579,4632404144
에스케이가스(주),018670,2011/12,5107728046,5107728046
에스케이가스(주),018670,2012/12,4756421934,4756421934
에스케이가스(주),018670,2013/12,3910818177,3910818177
에스케이가스(주),018670,2014/12,4028443131,4028443131
에스케이가스(주),018670,1986/12,0,
에스케이가스(주),018670,2016/12,3047487073,3047487073
에스케이가스(주),018670,2017/12,3855483286,3855483286
에스케이가스(주),018670,2018/12,4562203786,4562203786
에스케이가스(주),018670,2019/12,3629079520,3629079520
에스케이가스(주),018670,2020/12,3216203165,3216203165
에스케이가스(주),018670,1993/12,315051698,
에스케이가스(주),018670,2015/12,2586318479,2586318479
에스케이네트웍스(주),001740,1982/12,1113758983,
에스케이네트웍스(주),001740,1984/12,1398921413,
에스케이네트웍스(주),001740,1985/12,1548189055,
에스케이네트웍스(주),001740,1986/12,1608211917,
에스케이네트웍스(주),001740,1987/12,1626817595,
에스케이네트웍스(주),001740,1988/12,1634119195,
에스케이네트웍스(주),001740,1989/12,1538492883,
에스케이네트웍스(주),001740,1990/12,1906143837,
에스케이네트웍스(주),001740,1991/12,2183899559,
에스케이네트웍스(주),001740,1992/12,2455640089,
에스케이네트웍스(주),001740,1993/12,2850574403,
에스케이네트웍스(주),001740,1994/12,3249669454,
에스케이네트웍스(주),001740,1995/12,3789294273,
에스케이네트웍스(주),001740,1996/12,4420776500,
에스케이네트웍스(주),001740,1997/12,5712124305,
에스케이네트웍스(주),001740,1998/12,6878548447,
에스케이네트웍스(주),001740,1999/12,7337514699,
에스케이네트웍스(주),001740,2000/12,13327914357,
에스케이네트웍스(주),001740,2001/12,17064204631,
에스케이네트웍스(주),001740,2002/12,17820047979,
에스케이네트웍스(주),001740,2003/12,11631590722,
에스케이네트웍스(주),001740,2004/12,12557961218,
에스케이네트웍스(주),001740,2005/12,13733170694,
에스케이네트웍스(주),001740,2006/12,14528822085,
에스케이네트웍스(주),001740,2007/12,16359462549,16359462549
에스케이네트웍스(주),001740,2008/12,20327463885,20327463885
에스케이네트웍스(주),001740,2009/12,19663985145,19663985145
에스케이네트웍스(주),001740,2010/12,21918888897,21939203384
에스케이네트웍스(주),001740,2011/12,24502458284,24502458284
에스케이네트웍스(주),001740,2012/12,23710453097,23710453097
에스케이네트웍스(주),001740,2013/12,22053666612,22053666612
에스케이네트웍스(주),001740,2014/12,18920171634,18920171634
에스케이네트웍스(주),001740,2015/12,17322235164,17322235164
에스케이네트웍스(주),001740,2016/12,16412886314,16412886314
에스케이네트웍스(주),001740,2017/12,12763287000,12763287000
에스케이네트웍스(주),001740,2018/12,11635342000,11635342000
에스케이네트웍스(주),001740,2019/12,9951706000,9951706000
에스케이네트웍스(주),001740,2020/12,7600730000,7600730000
에스케이네트웍스(주),001740,1983/12,1173672067,
에스케이네트웍스(주),001740,1981/12,943472868,
에스케이디스커버리(주),006120,1983/12,136963309,
에스케이디스커버리(주),006120,1984/12,146611513,
에스케이디스커버리(주),006120,1985/12,153125085,
에스케이디스커버리(주),006120,1986/12,168001719,
에스케이디스커버리(주),006120,1987/12,179839190,
에스케이디스커버리(주),006120,1988/12,233054127,
에스케이디스커버리(주),006120,1989/12,309489517,
에스케이디스커버리(주),006120,1990/12,324486790,
에스케이디스커버리(주),006120,1991/12,356968889,
에스케이디스커버리(주),006120,1992/12,405810508,
에스케이디스커버리(주),006120,1993/12,455598665,
에스케이디스커버리(주),006120,1994/12,539912434,
에스케이디스커버리(주),006120,1995/12,694305036,
에스케이디스커버리(주),006120,1996/12,561401904,
에스케이디스커버리(주),006120,1997/12,575012228,
에스케이디스커버리(주),006120,1998/12,638310980,
에스케이디스커버리(주),006120,1999/12,579320355,
에스케이디스커버리(주),006120,2000/12,712439919,
에스케이디스커버리(주),006120,2001/12,605917902,
에스케이디스커버리(주),006120,2002/12,634462962,
에스케이디스커버리(주),006120,2003/12,748739396,
에스케이디스커버리(주),006120,2004/12,931523077,
에스케이디스커버리(주),006120,2005/12,920953418,
에스케이디스커버리(주),006120,2006/12,688679835,
에스케이디스커버리(주),006120,2007/12,784887806,784887806
에스케이디스커버리(주),006120,2008/12,836804917,836804917
에스케이디스커버리(주),006120,2009/12,990721291,990721291
에스케이디스커버리(주),006120,2010/12,1037371667,1037383909
에스케이디스커버리(주),006120,2011/12,1245669454,1245669454
에스케이디스커버리(주),006120,2012/12,1188949913,1188949913
에스케이디스커버리(주),006120,2013/12,1170887087,1170887087
에스케이디스커버리(주),006120,2014/12,951757923,951757923
에스케이디스커버리(주),006120,2015/12,809864750,809864750
에스케이디스커버리(주),006120,2016/12,885725079,885725079
에스케이디스커버리(주),006120,2017/12,0,0
에스케이디스커버리(주),006120,2018/12,0,0
에스케이디스커버리(주),006120,2019/12,0,0
에스케이디스커버리(주),006120,1982/12,130179130,
에스케이디스커버리(주),006120,2020/12,0,0
에스케이디스커버리(주),006120,1981/12,147779250,
에스케이디앤디(주),210980,2008/12,73874126,
에스케이디앤디(주),210980,2009/12,60411235,
에스케이디앤디(주),210980,2010/12,68914232,
에스케이디앤디(주),210980,2011/12,74169348,
에스케이디앤디(주),210980,2012/12,129699373,
에스케이디앤디(주),210980,2007/12,86244710,
에스케이디앤디(주),210980,2014/12,129607671,129607671
에스케이디앤디(주),210980,2015/12,172790096,172790096
에스케이디앤디(주),210980,2016/12,196230176,196230176
에스케이디앤디(주),210980,2017/12,250770123,250770123
에스케이디앤디(주),210980,2018/12,418815420,418815420
에스케이디앤디(주),210980,2019/12,270369269,270369269
에스케이디앤디(주),210980,2020/12,378930999,378930999
에스케이디앤디(주),210980,2013/12,99134730,
에스케이디앤디(주),210980,2006/12,46344745,
에스케이렌터카(주),068400,2001/12,30592673,
에스케이렌터카(주),068400,2000/12,25647172,
에스케이렌터카(주),068400,2003/12,527010,
에스케이렌터카(주),068400,2004/12,0,
에스케이렌터카(주),068400,2005/12,0,
에스케이렌터카(주),068400,2006/12,0,
에스케이렌터카(주),068400,2007/12,4299371,4299371
에스케이렌터카(주),068400,1999/12,22262654,
에스케이렌터카(주),068400,2009/12,0,0
에스케이렌터카(주),068400,2010/12,0,74582122
에스케이렌터카(주),068400,2011/12,76509577,76509577
에스케이렌터카(주),068400,2012/12,48782796,48782796
에스케이렌터카(주),068400,2013/12,83429356,83429356
에스케이렌터카(주),068400,2014/12,98255504,98255504
에스케이렌터카(주),068400,2015/12,98801284,98801284
에스케이렌터카(주),068400,2016/12,108752880,108752880
에스케이렌터카(주),068400,2017/12,119329228,119329228
에스케이렌터카(주),068400,2018/12,108978849,108978849
에스케이렌터카(주),068400,2019/12,0,0
에스케이렌터카(주),068400,2020/12,214555222,214555222
에스케이렌터카(주),068400,2002/12,42966581,
에스케이렌터카(주),068400,2008/12,0,0
에스케이바이오사이언스(주),302440,2020/12,130268716,130268716
에스케이바이오사이언스(주),302440,2018/12,48958069,48958069
에스케이바이오사이언스(주),302440,2019/12,106078005,106078005
에스케이바이오팜(주),326030,2012/12,37561065,37561065
에스케이바이오팜(주),326030,2013/12,43736320,43736320
에스케이바이오팜(주),326030,2011/12,26831246,26831246
에스케이바이오팜(주),326030,2016/12,64052,64052
에스케이바이오팜(주),326030,2017/12,0,0
에스케이바이오팜(주),326030,2018/12,0,0
에스케이바이오팜(주),326030,2019/12,514197,514197
에스케이바이오팜(주),326030,2020/12,3682931,3682931
에스케이바이오팜(주),326030,2015/12,6351244,6351244
에스케이바이오팜(주),326030,2014/12,47156875,47156875
에스케이씨(주),011790,1986/12,151769500,
에스케이씨(주),011790,1987/12,179865788,
에스케이씨(주),011790,1988/12,227293111,
에스케이씨(주),011790,1989/12,245501125,
에스케이씨(주),011790,1990/12,271939717,
에스케이씨(주),011790,1991/12,305650640,
에스케이씨(주),011790,1992/12,349319061,
에스케이씨(주),011790,1993/12,361634078,
에스케이씨(주),011790,1994/12,384028526,
에스케이씨(주),011790,1995/12,433578128,
에스케이씨(주),011790,1996/12,483478391,
에스케이씨(주),011790,1997/12,519888635,
에스케이씨(주),011790,1998/12,538825317,
에스케이씨(주),011790,1999/12,495303963,
에스케이씨(주),011790,2000/12,452749096,
에스케이씨(주),011790,2001/12,534611021,
에스케이씨(주),011790,2002/12,963930582,
에스케이씨(주),011790,2003/12,1117309001,
에스케이씨(주),011790,2004/12,1145064661,
에스케이씨(주),011790,2005/12,1198276048,
에스케이씨(주),011790,2006/12,984868408,
에스케이씨(주),011790,2007/12,705711604,705711604
에스케이씨(주),011790,2008/12,838048063,838048063
에스케이씨(주),011790,2009/12,1021668764,1021668764
에스케이씨(주),011790,2010/12,1154564003,1153296737
에스케이씨(주),011790,2011/12,1330198888,1330198888
에스케이씨(주),011790,2012/12,1430816407,1430816407
에스케이씨(주),011790,2013/12,1554018855,1554018855
에스케이씨(주),011790,2014/12,1580517569,1580517569
에스케이씨(주),011790,2015/12,1239873115,1239873115
에스케이씨(주),011790,1985/12,90193865,
에스케이씨(주),011790,2017/12,1126493164,1126493164
에스케이씨(주),011790,2018/12,1151370397,1151370397
에스케이씨(주),011790,2019/12,1046398185,1046398185
에스케이씨(주),011790,2020/12,431162476,431162476
에스케이씨(주),011790,2016/12,1112046825,1112046825
에스케이씨(주),011790,1984/12,76183835,
에스케이아이이테크놀로지(주),361610,2019/12,157405322,157405322
에스케이아이이테크놀로지(주),361610,2020/12,272147935,272147935
에스케이케미칼(주),285130,2019/12,924650740,924650740
에스케이케미칼(주),285130,2020/12,706667027,706667027
에스케이케미칼(주),285130,2018/12,968766116,968766116
에스케이케미칼(주),285130,2017/12,65969987,65969987
에스케이텔레콤(주),017670,1990/12,38287617,
에스케이텔레콤(주),017670,1991/12,72546977,
에스케이텔레콤(주),017670,1992/12,133740986,
에스케이텔레콤(주),017670,1993/12,237193748,
에스케이텔레콤(주),017670,1994/12,453073205,
에스케이텔레콤(주),017670,1995/12,933938115,
에스케이텔레콤(주),017670,1996/12,2026411911,
에스케이텔레콤(주),017670,1997/12,0,
에스케이텔레콤(주),017670,1998/12,2587132,
에스케이텔레콤(주),017670,1999/12,4803962,
에스케이텔레콤(주),017670,2000/12,4053599,
에스케이텔레콤(주),017670,2001/12,3060473,
에스케이텔레콤(주),017670,1989/12,18650321,
에스케이텔레콤(주),017670,2003/12,19152114,
에스케이텔레콤(주),017670,2004/12,5915263,
에스케이텔레콤(주),017670,2005/12,12371704,
에스케이텔레콤(주),017670,2006/12,0,
에스케이텔레콤(주),017670,2007/12,0,0
에스케이텔레콤(주),017670,2008/12,0,0
에스케이텔레콤(주),017670,2009/12,0,0
에스케이텔레콤(주),017670,2010/12,0,0
에스케이텔레콤(주),017670,2011/12,0,0
에스케이텔레콤(주),017670,2012/12,0,0
에스케이텔레콤(주),017670,2013/12,0,0
에스케이텔레콤(주),017670,2014/12,0,0
에스케이텔레콤(주),017670,2015/12,0,0
에스케이텔레콤(주),017670,2016/12,0,0
에스케이텔레콤(주),017670,2017/12,0,0
에스케이텔레콤(주),017670,1988/12,7075440,
