종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"322000","현대에너지솔루션","32300","-300","-0.92","32600","32600","32200","48570","1569770000","361760000000","11200000"
"017800","현대엘리베이","56000","-300","-0.53","56800","57000","55400","319160","17917908300","2285650696000","40815191"
"307950","현대오토에버","108500","0","0.00","108000","109000","106000","54365","5855833500","2975502047000","27423982"
"011210","현대위아","85500","1500","1.79","84100","86000","83000","524767","44504492600","2325179596500","27195083"
"267260","현대일렉트릭","23000","-200","-0.86","23050","23500","22800","341022","7887105700","829084105000","36047135"
"004020","현대제철","52600","-1400","-2.59","53800","53800","52400","1327151","70032373400","7019248291000","133445785"
"267250","현대중공업지주","76400","-300","-0.39","77000","77600","75500","351687","26956078500","6035071694000","78993085"
"005380","현대차","238500","500","0.21","238500","240500","236500","1030442","245730974000","50959862599500","213668187"
"005387","현대차2우B","113000","500","0.44","113000","114000","112000","114536","12945932000","4122855963000","36485451"
"005389","현대차3우B","105500","0","0.00","106000","106500","105000","11764","1241231000","256231542500","2428735"
"005385","현대차우","113500","500","0.44","113000","114000","111500","70110","7896121500","2764483747500","24356685"
"001500","현대차증권","14250","0","0.00","14250","14350","14200","114489","1632001250","438288803250","30757109"
"011760","현대코퍼레이션","20950","150","0.72","20950","21050","20800","76967","1611710450","277146837700","13228966"
"227840","현대코퍼레이션홀딩스","14650","-100","-0.68","14900","14900","14550","49304","723391850","133327247400","9100836"
"126560","현대퓨처넷","4705","-30","-0.63","4695","4780","4600","616881","2886290470","531084384180","112876596"
"001450","현대해상","24050","-300","-1.23","24350","24400","23850","1085651","26115711350","2150070000000","89400000"
"057050","현대홈쇼핑","91400","-800","-0.87","91700","92100","91100","25755","2354853900","1096800000000","12000000"
"093240","형지엘리트","5510","210","3.96","5370","5580","5310","3946137","21442447070","171662936980","31154798"
"003010","혜인","7660","-40","-0.52","7700","7800","7610","359557","2768294800","97379642020","12712747"
"111110","호전실업","16000","900","5.96","15000","16100","14650","368603","5728922600","128000000000","8000000"
"008770","호텔신라","99900","-1600","-1.58","101500","101500","99500","497332","49785060000","3920887287900","39248121"
"008775","호텔신라우","96300","-700","-0.72","97000","97400","95300","35879","3450299100","72405947700","751879"
"002460","화성산업","13250","0","0.00","13300","13400","13200","51238","680160300","164973100000","12450800"
"378850","화승알앤에이","5880","-60","-1.01","5950","5970","5820","70823","416820240","111682503240","18993623"
"241590","화승엔터프라이즈","18150","-550","-2.94","18600","18650","18100","288723","5281835900","1099053121650","60553891"
"006060","화승인더","8000","-80","-0.99","8090","8130","7960","384668","3082435080","442560000000","55320000"
"013520","화승코퍼레이션","2370","15","0.64","2360","2415","2340","456879","1085453645","118621467240","50051252"
"010690","화신","7890","80","1.02","7850","8100","7710","1558997","12267388300","275522034900","34920410"
"133820","화인베스틸","2635","-45","-1.68","2655","2690","2615","246546","654139710","77864250000","29550000"
"010660","화천기계","2910","0","0.00","2890","2915","2840","189525","546051280","64020000000","22000000"
"000850","화천기공","38650","150","0.39","38450","38950","37700","12100","464792350","85030000000","2200000"
"016580","환인제약","22000","-50","-0.23","22100","22150","21800","111784","2455282250","409201540000","18600070"
"032560","황금에스티","9420","10","0.11","9420","9530","9390","178367","1688082430","150720000000","16000000"
"004800","효성","99800","-1700","-1.67","102000","102000","99700","57110","5714201800","2102888295000","21071025"
"094280","효성ITX","21250","700","3.41","20550","21300","20550","119072","2505001750","245611750000","11558200"
"298040","효성중공업","71500","900","1.27","73000","74000","71000","115144","8368297400","666705182000","9324548"
"298050","효성첨단소재","378500","0","0.00","376000","384500","375000","27469","10409279000","1695660318000","4479948"
"298020","효성티앤씨","716000","-5000","-0.69","729000","731000","713000","27499","19803988000","3098620312000","4327682"
"298000","효성화학","345500","-1500","-0.43","347000","350500","342500","22747","7850266000","1102188533000","3190126"
"093370","후성","10300","100","0.98","10350","10350","10200","487354","5017240800","953850235700","92606819"
"081660","휠라홀딩스","56800","-1400","-2.41","58200","59800","56500","604636","35044789800","3450726209600","60752222"
"005870","휴니드","8540","40","0.47","8730","8850","8540","763312","6634382300","120550768100","14116015"
"079980","휴비스","10600","-50","-0.47","10700","10750","10500","199054","2111302200","365700000000","34500000"
"005010","휴스틸","14800","0","0.00","14800","14950","14500","85514","1259511150","113305322000","7655765"
"069260","휴켐스","22200","100","0.45","22100","22250","22050","174594","3869506700","907504653600","40878588"
"000540","흥국화재","4685","-30","-0.64","4740","4740","4640","177028","829402760","300976791825","64242645"
"000547","흥국화재2우B","33000","700","2.17","32500","33200","32200","4817","157866600","5068800000","153600"
"000545","흥국화재우","12350","400","3.35","12700","12700","11950","22084","271887750","9484800000","768000"
"003280","흥아해운","258","0","0.00","0","0","0","0","0","30117000222","116732559"
